"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"406","Phillip Danault","MTL","C","81","39.133333333333","0","4","3","1","4","66.67","3","0.00","0.74","5","4","4","3","0","0","2","1","1","0","0","1","2","0","2","1","0","27","8","77.14"
"431","Olli Maatta","PIT","D","60","51.4","1","3","0","3","4","66.67","6","16.67","0.42","13","9","3","0","0","1","0","0","0","0","0","1","2","0","0","3","2","0","0","-"
"446","Brendan Leipsic","L.A, VAN","L","62","109.73333333333","1","3","1","2","4","36.36","17","5.88","1.64","22","21","10","5","0","1","2","1","1","0","0","2","4","2","2","6","0","2","1","66.67"
"455","Jimmy Vesey","NYR","L","81","136.36666666667","1","3","2","1","4","33.33","21","4.76","4.41","30","28","26","20","0","5","6","3","3","0","0","1","4","0","1","1","2","2","5","28.57"
"586","Brendan Perlini","ARI, CHI","L","68","50.133333333333","2","2","2","0","4","80.00","11","18.18","1.65","22","19","9","6","0","3","2","1","1","0","0","0","0","0","2","3","0","0","0","-"
"587","Jakub Vrana","WSH","L","82","93.483333333333","1","3","2","1","4","80.00","7","14.29","1.44","15","12","9","7","0","0","5","1","0","1","0","1","1","1","2","3","0","0","1","0.00"
"602","Adrian Kempe","L.A","C","81","109.73333333333","0","4","2","2","4","66.67","11","0.00","1.54","24","19","14","4","0","3","6","2","2","0","0","1","4","0","5","4","0","20","27","42.55"
"621","Devon Toews","NYI","D","48","86.55","1","3","2","1","4","66.67","11","9.09","0.73","18","12","4","1","0","2","0","0","0","0","0","0","4","2","0","2","0","0","0","-"
"622","Viktor Arvidsson","NSH","L, R","58","168.95","3","1","0","1","4","28.57","18","16.67","3.32","41","27","22","10","0","2","2","1","1","0","0","1","4","2","0","8","1","0","1","0.00"
"633","Ondrej Kase","ANA","R","30","66.683333333333","1","3","0","3","4","100.00","13","7.69","1.83","22","16","16","7","0","1","0","0","0","0","0","0","5","0","0","3","0","3","0","100.00"
"690","Evan Rodrigues","BUF","L","74","100.06666666667","2","2","0","2","4","40.00","18","11.11","1.28","26","21","10","2","0","3","5","1","0","1","0","0","5","0","0","4","1","24","30","44.44"
"704","Rudolfs Balcers","OTT","L","36","51.85","3","1","1","0","4","57.14","8","37.50","0.98","12","9","10","7","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0.00"
"778","Michael Rasmussen","DET","C","62","111.36666666667","4","0","0","0","4","36.36","17","23.53","3.67","23","23","22","19","1","5","7","2","1","1","0","0","4","0","0","4","0","4","10","28.57"
"2","Zdeno Chara","BOS","D","62","4.85","1","2","2","0","3","100.00","1","100.00","0.68","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"21","Johnny Boychuk","NYI","D","74","53.733333333333","1","2","1","1","3","100.00","11","9.09","0.72","16","13","4","1","0","1","7","2","1","1","0","0","2","0","1","2","0","0","0","-"
"23","Duncan Keith","CHI","D","82","113.45","0","3","0","3","3","33.33","18","0.00","1.2","31","23","8","2","0","5","2","1","1","0","0","0","1","2","1","0","0","0","0","-"
"38","Ryan Kesler","ANA","C","60","104","1","2","2","0","3","42.86","11","9.09","2.46","24","18","19","14","0","1","18","6","4","2","0","0","6","0","4","9","0","62","29","68.13"
"42","Loui Eriksson","VAN","L","81","103.06666666667","1","2","1","1","3","60.00","14","7.14","1.73","20","16","15","9","1","2","0","0","0","0","0","0","1","1","0","1","0","1","0","100.00"
"60","Mike Green","DET","D","43","84.083333333333","0","3","1","2","3","60.00","9","0.00","0.83","24","17","7","0","0","2","2","1","1","0","0","0","6","1","1","1","2","0","0","-"
"95","Ryan Reaves","VGK","R","80","58.133333333333","3","0","0","0","3","42.86","12","25.00","2.61","18","17","15","13","0","2","25","4","0","3","1","0","0","2","8","3","0","4","6","40.00"
"112","Cal Clutterbuck","NYI","R","73","93.233333333333","3","0","0","0","3","75.00","14","21.43","2.49","23","20","21","10","0","1","12","2","1","0","1","1","5","0","11","6","0","6","10","37.50"
"137","Nick Bonino","NSH","C","81","133.36666666667","3","0","0","0","3","33.33","19","15.79","3.66","27","23","24","19","0","3","2","1","1","0","0","4","4","0","0","7","0","42","49","46.15"
"163","Ryan McDonagh","T.B","D","82","53.233333333333","0","3","1","2","3","37.50","2","0.00","0.07","8","2","2","1","1","1","0","0","0","0","0","1","1","1","1","0","2","0","0","-"
"169","Lars Eller","WSH","C","81","104.46666666667","0","3","1","2","3","60.00","10","0.00","1.98","19","17","12","8","0","3","2","1","1","0","0","3","5","1","0","6","0","36","33","52.17"
"196","Derek Stepan","ARI","C","72","195.3","1","2","1","1","3","18.75","16","6.25","3.73","34","29","27","14","0","7","2","1","1","0","0","1","8","3","3","8","1","98","104","48.51"
"239","John Moore","BOS","D","61","24.966666666667","2","1","0","1","3","75.00","4","50.00","0.63","14","10","6","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"320","Joonas Donskoi","S.J","R","80","47.233333333333","1","2","1","1","3","60.00","7","14.29","0.63","12","8","6","3","0","4","0","0","0","0","0","0","2","0","0","3","0","0","0","-"
"323","Tim Heed","S.J","D","37","51.333333333333","1","2","0","2","3","50.00","8","12.50","0.51","10","9","3","1","0","2","0","0","0","0","0","0","1","1","0","1","1","0","0","-"
"351","Dylan DeMelo","OTT","D","77","36.616666666667","0","3","2","1","3","75.00","6","0.00","0.47","11","8","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"361","Nick Cousins","ARI","C","81","71.166666666667","1","2","2","0","3","37.50","6","16.67","0.72","11","9","6","2","0","0","4","2","2","0","0","0","4","1","4","1","0","18","22","45.00"
"362","Blake Coleman","N.J","C","78","59.1","3","0","0","0","3","37.50","8","37.50","2.38","16","15","13","13","0","0","2","1","1","0","0","0","0","0","1","1","0","3","6","33.33"
"372","Boone Jenner","CBJ","C","77","123.11666666667","1","2","0","2","3","33.33","13","7.69","2.51","19","18","16","13","0","1","2","1","1","0","0","0","2","1","2","5","0","56","42","57.14"
"377","Markus Granlund","VAN","C","77","120.76666666667","2","1","0","1","3","30.00","17","11.76","2.38","25","19","18","10","0","1","6","3","3","0","0","1","1","1","0","3","0","25","24","51.02"
"407","Vladislav Namestnikov","NYR","C","78","108.5","1","2","2","0","3","20.00","8","12.50","1.2","19","10","14","7","0","3","8","4","4","0","0","1","2","1","2","13","0","2","1","66.67"
"443","Radek Faksa","DAL","C","81","72.116666666667","1","2","2","0","3","42.86","8","12.50","1.2","12","11","9","7","0","0","6","3","3","0","0","1","2","0","1","4","0","19","23","45.24"
"510","Oliver Bjorkstrand","CBJ","R","77","95.383333333333","3","0","0","0","3","33.33","21","14.29","2.27","38","32","16","2","0","4","0","0","0","0","0","0","1","1","2","4","0","0","0","-"
"512","Miles Wood","N.J","L","63","76.833333333333","1","2","1","1","3","33.33","8","12.50","1.52","13","12","9","5","0","0","21","5","3","1","1","1","7","0","1","4","0","0","0","-"
"596","Kasperi Kapanen","TOR","R","78","61.9","1","2","0","2","3","50.00","4","25.00","0.89","13","8","7","4","1","1","4","2","2","0","0","0","1","1","1","1","0","0","0","-"
"597","Jared McCann","FLA, PIT","C","78","63.766666666667","1","2","2","0","3","50.00","9","11.11","0.61","13","10","6","3","1","0","4","2","2","0","0","1","5","1","1","2","0","13","15","46.43"
"626","Oskar Lindblom","PHI","L","81","87.7","2","1","1","0","3","50.00","29","6.90","4.46","42","37","34","19","1","4","0","0","0","0","0","1","1","1","2","3","0","0","1","0.00"
"687","Austin Czarnik","CGY","C","54","70.916666666667","0","3","1","2","3","100.00","16","0.00","1.11","25","17","9","1","0","1","0","0","0","0","0","0","3","1","0","4","0","10","11","47.62"
"700","Christian Wolanin","OTT","D","30","56.1","0","3","1","2","3","50.00","0","-","0.08","2","2","0","0","0","1","0","0","0","0","0","0","2","2","0","1","2","0","0","-"
"702","Dominik Simon","PIT","C","71","59.416666666667","1","2","0","2","3","42.86","3","33.33","0.68","7","5","4","4","0","0","0","0","0","0","0","1","4","0","2","2","0","0","1","0.00"
"740","Josh Mahura","ANA","D","17","15.283333333333","0","3","2","1","3","75.00","2","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","-"
"804","Drake Batherson","OTT","R","20","37.516666666667","2","1","0","1","3","100.00","5","40.00","0.63","7","7","6","3","0","1","2","1","1","0","0","2","3","1","0","0","0","2","0","100.00"
"15","Jason Pominville","BUF","R","73","63.516666666667","1","1","1","0","2","50.00","19","5.26","3.35","21","20","18","14","0","5","0","0","0","0","0","0","1","0","0","3","1","3","1","75.00"
"57","Drew Stafford","N.J","R","57","50.433333333333","1","1","1","0","2","40.00","9","11.11","1.46","13","12","8","4","0","1","2","1","1","0","0","0","2","0","1","3","1","4","6","40.00"
"76","Jack Johnson","PIT","D","82","27.883333333333","1","1","1","0","2","50.00","3","33.33","0.2","7","5","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"82","Matt Niskanen","WSH","D","80","46.333333333333","1","1","0","1","2","100.00","10","10.00","0.73","17","13","5","0","0","2","0","0","0","0","0","0","2","0","1","1","0","0","0","-"
"85","Justin Abdelkader","DET","L","71","44.55","1","1","1","0","2","40.00","2","50.00","0.85","9","7","8","6","0","2","4","2","2","0","0","3","3","0","3","2","0","2","5","28.57"
"99","Andy Greene","N.J","D","82","9.15","0","2","1","1","2","100.00","0","-","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"115","Jordan Staal","CAR","C","50","91.033333333333","0","2","1","1","2","28.57","14","0.00","2.73","24","20","23","15","0","2","2","1","1","0","0","1","2","0","4","5","1","63","34","64.95"
"128","David Schlemko","MTL","D","18","24.45","0","2","1","1","2","66.67","4","0.00","0.2","13","6","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"135","Steven Kampfer","BOS","D","35","32.4","1","1","0","1","2","66.67","7","14.29","0.53","12","10","2","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"162","Mikael Backlund","CGY","C","77","127.18333333333","1","1","0","1","2","33.33","21","4.76","3.08","36","25","20","15","1","2","10","4","4","0","0","2","5","2","0","2","0","26","34","43.33"
"167","Alec Martinez","L.A","D","60","73.116666666667","0","2","2","0","2","100.00","12","0.00","1.04","28","17","12","1","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"205","Matt Calvert","COL","L","82","16.716666666667","1","1","1","0","2","66.67","5","20.00","0.36","5","5","4","3","0","1","19","5","2","3","0","0","0","0","1","1","0","1","1","50.00"
"248","Richard Panik","ARI","R","75","149.8","0","2","0","2","2","25.00","12","0.00","3.15","24","23","21","12","0","0","10","5","5","0","0","1","1","1","3","14","0","0","4","0.00"
"279","Calle Jarnkrok","NSH","C","79","73.1","1","1","1","0","2","66.67","8","12.50","1.17","11","9","10","5","0","0","2","1","1","0","0","0","3","0","0","1","0","7","7","50.00"
"311","Brett Connolly","WSH","R","81","76.083333333333","1","1","0","1","2","33.33","11","9.09","1.36","18","15","13","6","1","2","0","0","0","0","0","0","1","0","2","2","0","0","4","0.00"
"336","Taylor Fedun","DAL","D","54","12.6","0","2","2","0","2","66.67","3","0.00","0.08","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"350","Travis Boyd","WSH","C","53","13.983333333333","0","2","1","1","2","100.00","2","0.00","0.21","6","3","2","1","0","1","0","0","0","0","0","0","2","0","0","2","0","6","7","46.15"
"353","Tobias Rieder","EDM","R","67","24.7","0","2","1","1","2","100.00","3","0.00","0.17","7","3","3","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"374","Victor Rask","CAR, MIN","C","49","74.6","0","2","0","2","2","50.00","9","0.00","1.25","16","13","9","4","1","0","0","0","0","0","0","0","3","1","1","5","0","18","13","58.06"
"412","Tomas Hyka","VGK","R","17","33.916666666667","0","2","1","1","2","50.00","6","0.00","1.38","10","9","8","6","0","2","0","0","0","0","0","0","3","0","0","1","0","0","0","-"
"461","Colton Sissons","NSH","C","75","86.983333333333","1","1","0","1","2","22.22","12","8.33","2.45","20","17","16","13","0","0","7","2","1","1","0","1","4","1","2","7","0","37","32","53.62"
"522","Adam Erne","T.B","L","65","32.383333333333","2","0","0","0","2","50.00","7","28.57","0.6","8","7","5","2","0","0","12","3","1","2","0","0","0","0","1","1","0","0","0","-"
"525","Valentin Zykov","CAR, EDM, VGK","L","28","41.6","0","2","1","1","2","50.00","5","0.00","1.25","7","7","7","7","0","1","0","0","0","0","0","0","0","1","1","3","0","0","2","0.00"
"580","Jake Virtanen","VAN","R","70","86.133333333333","2","0","0","0","2","33.33","20","10.00","3.92","35","31","20","10","0","4","8","4","4","0","0","0","3","1","3","2","1","3","2","60.00"
"632","Victor Olofsson","BUF","L","6","12.583333333333","2","0","0","0","2","100.00","5","40.00","0.25","8","6","1","0","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","-"
"642","Rasmus Andersson","CGY","D","79","80.933333333333","0","2","2","0","2","25.00","16","0.00","0.91","27","18","4","1","0","2","0","0","0","0","0","2","2","3","0","2","2","0","0","-"
"672","Anthony Beauvillier","NYI","C, L","81","136.75","1","1","0","1","2","25.00","21","4.76","4.37","31","30","30","21","0","4","0","0","0","0","0","2","2","1","2","9","0","3","4","42.86"
"686","Ivan Provorov","PHI","D","82","127.65","0","2","1","1","2","28.57","22","0.00","1.69","34","26","10","3","0","2","0","0","0","0","0","0","2","1","1","3","3","0","0","-"
"703","Christian Jaros","OTT","D","61","18.15","0","2","0","2","2","50.00","1","0.00","0.04","3","1","0","0","0","0","5","1","0","1","0","1","0","0","0","2","0","0","0","-"
"706","Adam Gaudette","VAN","C","56","76.633333333333","0","2","1","1","2","28.57","9","0.00","1.34","18","16","12","5","0","1","0","0","0","0","0","0","1","0","0","5","0","12","13","48.00"
"725","Charlie McAvoy","BOS","D","54","85.083333333333","1","1","0","1","2","33.33","7","14.29","0.67","15","11","7","1","0","0","6","3","3","0","0","0","4","3","1","5","1","0","0","-"
"734","Sam Steel","ANA","C","22","35","0","2","2","0","2","100.00","6","0.00","0.59","7","7","6","1","0","1","0","0","0","0","0","0","1","0","0","0","1","4","3","57.14"
"735","Brett Howden","NYR","C","66","90.416666666667","0","2","1","1","2","33.33","13","0.00","1.86","17","15","13","7","0","0","0","0","0","0","0","0","4","0","1","4","0","19","15","55.88"
"758","Troy Stecher","VAN","D","78","68.683333333333","0","2","2","0","2","66.67","7","0.00","0.44","14","8","5","0","1","1","2","1","1","0","0","0","0","1","0","2","2","0","0","-"
"772","Gavin Bayreuther","DAL","D","19","25.5","0","2","1","1","2","100.00","1","0.00","0.05","1","1","0","0","0","0","2","1","1","0","0","1","2","2","1","1","1","0","0","-"
"773","Vinni Lettieri","NYR","C","27","15.166666666667","1","1","1","0","2","100.00","7","14.29","0.67","10","9","3","1","0","0","2","1","1","0","0","0","0","0","1","0","0","1","0","100.00"
"775","Nolan Patrick","PHI","C","72","119.15","1","1","0","1","2","28.57","20","5.00","2.35","28","24","18","13","0","3","13","5","4","1","0","1","6","1","2","2","0","25","19","56.82"
"814","Quinn Hughes","VAN","D","5","6.4","0","2","2","0","2","66.67","0","-","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"818","Filip Zadina","DET","R","9","20.85","1","1","0","1","2","66.67","7","14.29","0.5","14","8","3","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","100.00"
"826","Juuso Riikola","PIT","D","37","38.966666666667","2","0","0","0","2","50.00","5","40.00","0.36","11","6","2","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","-"
"827","Dominik Kahun","CHI","C","82","86.966666666667","1","1","0","1","2","40.00","6","16.67","1.06","10","7","7","4","1","0","0","0","0","0","0","1","1","0","0","2","0","2","6","25.00"
"66","Andrej Sekera","EDM","D","24","13.066666666667","0","1","0","1","1","100.00","1","0.00","0.07","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Ryan Callahan","T.B","R","52","5.9","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"79","Martin Hanzal","DAL","C","7","13.466666666667","1","0","0","0","1","33.33","4","25.00","0.66","4","4","4","4","0","1","0","0","0","0","0","0","1","0","1","0","0","2","3","40.00"
"81","Andrew Cogliano","ANA, DAL","C, L","78","5.0333333333333","1","0","0","0","1","100.00","2","50.00","0.47","3","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"84","Marc-Edouard Vlasic","S.J","D","72","55.783333333333","0","1","1","0","1","14.29","9","0.00","0.88","15","11","6","1","0","1","0","0","0","0","0","2","0","2","0","0","4","0","0","-"
"96","Anton Stralman","T.B","D","47","4.3","0","1","0","1","1","100.00","0","-","0.07","1","1","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"102","Alex Biega","VAN","D","41","3.35","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"109","Jamie McGinn","FLA","L","19","20.166666666667","1","0","0","0","1","50.00","2","50.00","0.41","4","3","3","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0","0","-"
"140","Justin Braun","S.J","D","78","8.9166666666667","0","1","1","0","1","100.00","0","-","0.09","2","1","1","0","1","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"144","Paul Byron","MTL","L","56","60.35","0","1","0","1","1","16.67","4","0.00","0.54","7","6","4","3","0","1","4","2","2","0","0","0","0","0","2","1","0","3","3","50.00"
"145","Sam Gagner","EDM, VAN","C","32","45.5","1","0","0","0","1","25.00","9","11.11","0.87","15","11","7","3","0","2","2","1","1","0","0","0","2","0","0","3","0","7","4","63.64"
"153","Brandon Sutter","VAN","C","26","23.45","1","0","0","0","1","100.00","3","33.33","0.21","4","4","3","0","0","2","0","0","0","0","0","0","1","0","0","1","0","9","5","64.29"
"154","Colton Sceviour","FLA","C","59","3.5166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","15","2","0","1","1","0","0","0","0","0","0","0","1","0.00"
"172","Jason Demers","ARI","D","35","15.633333333333","0","1","1","0","1","50.00","0","-","0.2","4","2","3","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"176","Jason Garrison","EDM","D","17","18.55","1","0","0","0","1","100.00","2","50.00","0.22","8","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"180","Zach Bogosian","BUF","D","65","15.4","0","1","0","1","1","100.00","1","0.00","0.04","4","1","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"222","Kyle Clifford","L.A","L","72","15.983333333333","1","0","0","0","1","100.00","3","33.33","0.43","6","4","3","3","0","0","7","2","1","1","0","0","0","0","0","0","0","0","0","-"
"244","Dmitry Orlov","WSH","D","82","66.966666666667","0","1","1","0","1","50.00","2","0.00","0.21","9","4","2","0","0","0","5","1","0","1","0","0","2","1","0","4","4","0","0","-"
"250","Marcus Foligno","MIN","L","82","3.8333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","14","4","2","2","0","0","0","0","0","0","0","0","0","-"
"253","Chris Wideman","EDM, FLA, OTT","D","25","53.633333333333","0","1","0","1","1","16.67","3","0.00","0.27","11","6","1","0","0","0","2","1","1","0","0","1","1","0","1","1","1","0","0","-"
"263","Erik Haula","VGK","C, L","15","35.4","0","1","0","1","1","100.00","5","0.00","0.43","10","7","3","2","1","0","0","0","0","0","0","0","1","1","2","5","0","8","11","42.11"
"280","Oscar Lindberg","OTT, VGK","C, L","55","23.45","0","1","0","1","1","33.33","1","0.00","0.14","3","1","3","1","0","1","4","2","2","0","0","0","0","0","1","1","1","1","1","50.00"
"285","Ryan Spooner","EDM, NYR, VAN","C","52","57.9","0","1","0","1","1","25.00","11","0.00","1.16","19","13","11","4","0","1","0","0","0","0","0","0","0","0","0","0","0","6","7","46.15"
"293","Tyler Pitlick","DAL","C","47","32.183333333333","1","0","0","0","1","33.33","3","33.33","0.61","7","5","7","2","0","1","2","1","1","0","0","0","0","0","2","4","0","1","0","100.00"
"303","Austin Watson","NSH","L","37","2.5833333333333","1","0","0","0","1","100.00","1","100.00","0.38","3","2","2","1","0","0","20","4","0","4","0","0","0","0","0","0","0","1","2","33.33"
"330","Zach Trotman","PIT","D","13","16.033333333333","0","1","1","0","1","100.00","4","0.00","0.16","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"364","Alan Quine","CGY","C","13","2.9833333333333","1","0","0","0","1","100.00","1","100.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"367","Mike Reilly","MTL","D","57","80.866666666667","1","0","0","0","1","33.33","7","14.29","0.7","28","15","5","0","0","0","2","1","1","0","0","3","1","1","0","1","0","0","0","-"
"368","Ty Rattie","EDM","R","50","44.183333333333","0","1","1","0","1","20.00","11","0.00","1.54","13","12","12","9","0","0","0","0","0","0","0","0","1","1","2","3","0","0","0","-"
"376","Brett Ritchie","DAL","R","53","34.633333333333","1","0","0","0","1","50.00","5","20.00","0.43","8","5","3","3","0","0","9","3","2","1","0","1","2","0","2","2","0","0","0","-"
"394","Jonas Brodin","MIN","D","82","22.5","0","1","0","1","1","33.33","1","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"395","Ryan Murphy","MIN, N.J","D","3","2.8666666666667","0","1","1","0","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"400","Nathan Beaulieu","BUF, WPG","D","48","10.916666666667","0","1","1","0","1","100.00","0","-","0.14","3","3","1","0","0","0","5","1","0","1","0","0","0","0","0","1","0","0","0","-"
"405","Matt Puempel","DET","L","8","5.6833333333333","1","0","0","0","1","100.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"420","Ryan Murray","CBJ","D","56","33.716666666667","0","1","1","0","1","100.00","3","0.00","0.16","6","4","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"435","Cody Ceci","OTT","D","74","34.9","0","1","1","0","1","33.33","4","0.00","0.37","11","6","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"439","Derrick Pouliot","VAN","D","62","72.383333333333","1","0","0","0","1","33.33","5","20.00","0.52","14","9","3","0","0","0","0","0","0","0","0","0","3","1","1","1","1","0","0","-"
"447","Oskar Sundqvist","STL","C","74","29.233333333333","0","1","0","1","1","33.33","6","0.00","0.88","9","7","7","4","0","1","2","1","1","0","0","0","0","1","2","1","0","0","2","0.00"
"460","Martin Frk","DET","R","30","31.65","1","0","0","0","1","33.33","6","16.67","0.61","15","11","5","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"465","Connor Carrick","DAL, N.J","D","34","29.266666666667","0","1","0","1","1","100.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","2","1","0","0","-"
"466","Charles Hudon","MTL","L","32","50.933333333333","0","1","1","0","1","50.00","3","0.00","0.52","9","6","8","2","0","0","2","1","1","0","0","0","1","1","2","2","0","2","0","100.00"
"476","Matthew Benning","EDM","D","70","39.8","0","1","0","1","1","50.00","4","0.00","0.15","10","4","2","0","0","0","2","1","1","0","0","4","4","1","0","1","0","0","0","-"
"479","Connor Brown","TOR","R","82","20.1","0","1","0","1","1","50.00","1","0.00","0.17","3","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0.00"
"496","MacKenzie Weegar","FLA","D","64","17.55","0","1","1","0","1","50.00","1","0.00","0.02","1","1","0","0","0","0","12","3","1","2","0","1","1","0","1","0","0","0","0","-"
"501","Luke Johnson","CHI","C","15","4.95","0","1","0","1","1","100.00","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"507","Mattias Janmark","DAL","C","81","26.283333333333","0","1","0","1","1","100.00","0","-","0.17","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0.00"
"511","Peter Cehlarik","BOS","L","20","24.533333333333","1","0","0","0","1","50.00","3","33.33","0.69","9","7","7","5","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","-"
"517","Andre Burakovsky","WSH","L","76","18.433333333333","1","0","0","0","1","100.00","1","100.00","0.15","1","1","1","0","0","0","2","1","1","0","0","0","1","1","0","2","0","3","3","50.00"
"536","Zach Sanford","STL","L","60","11.116666666667","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","-"
"605","Jayce Hawryluk","FLA","C","42","5.2833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","1","0","100.00"
"609","Vladislav Kamenev","COL","C","23","22.566666666667","1","0","0","0","1","25.00","5","20.00","0.4","9","6","3","2","0","0","0","0","0","0","0","0","0","0","0","3","0","2","2","50.00"
"613","Christian Dvorak","ARI","C","20","28.266666666667","1","0","0","0","1","100.00","5","20.00","0.84","12","8","8","6","0","0","0","0","0","0","0","0","1","1","1","1","0","10","10","50.00"
"653","Erik Cernak","T.B","D","58","5.45","1","0","0","0","1","50.00","1","100.00","0.08","1","1","1","0","0","0","14","3","2","0","1","0","0","0","1","1","1","0","0","-"
"654","Jakob Forsbacka Karlsson","BOS","C","28","10.016666666667","0","1","0","1","1","100.00","1","0.00","0.05","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"667","Caleb Jones","EDM","D","17","11.666666666667","0","1","0","1","1","100.00","4","0.00","0.15","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Denis Gurianov","DAL","R","21","23.116666666667","0","1","0","1","1","33.33","5","0.00","0.43","9","8","3","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","-"
"688","Anthony Cirelli","T.B","C","82","24.033333333333","0","1","1","0","1","25.00","4","0.00","0.97","6","5","6","5","0","0","2","1","1","0","0","0","0","0","0","0","1","17","12","58.62"
"698","Denis Malgin","FLA","C","50","24.383333333333","0","1","1","0","1","100.00","4","0.00","0.66","9","7","6","2","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","100.00"
"707","Brett Seney","N.J","L","51","8.5166666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","1","0.00"
"722","Luke Kunin","MIN","C","49","63.25","0","1","0","1","1","50.00","3","0.00","0.59","11","6","6","3","0","1","4","2","2","0","0","0","2","0","0","3","0","12","6","66.67"
"727","Carl Grundstrom","L.A","R","15","30.116666666667","0","1","0","1","1","50.00","10","0.00","2.61","15","14","15","11","0","5","0","0","0","0","0","0","2","0","2","1","0","0","0","-"
"731","Jesse Puljujarvi","EDM","R","46","20.516666666667","0","1","1","0","1","50.00","2","0.00","0.58","9","6","6","1","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"738","Max Jones","ANA","L","30","19.2","0","1","0","1","1","50.00","2","0.00","0.19","3","2","3","1","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","-"
"754","Tage Thompson","BUF","C, R","65","54.883333333333","1","0","0","0","1","50.00","11","9.09","0.99","20","15","10","2","0","1","2","1","1","0","0","1","3","0","1","1","0","0","0","-"
