id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
495,Rasmus Andersson,CGY,D,25,1996-10-27,Malmö,-,SWE,-,73,214,2015,CGY,2,23,53
496,Kyle Connor,WPG,L,25,1996-12-09,Shelby Twp.,-,USA,-,73,182,2015,WPG,1,17,17
497,Jonas Siegenthaler,N.J,D,24,1997-05-06,Zurich,-,CHE,-,74,218,2015,WSH,2,27,57
498,Pavel Zacha,N.J,C,24,1997-04-06,Brno,-,CZE,-,75,210,2015,N.J,1,6,6
499,Connor McDavid,EDM,C,25,1997-01-13,Richmond Hill,-,CAN,-,73,193,2015,EDM,1,1,1
500,Vince Dunn,SEA,D,25,1996-10-29,Mississauga,-,CAN,-,72,203,2015,STL,2,26,56
501,Travis Dermott,TOR,D,25,1996-12-22,Newmarket,-,CAN,-,72,202,2015,TOR,2,4,34
502,Jordan Greenway,MIN,L,24,1997-02-16,Canton,-,USA,-,78,231,2015,MIN,2,20,50
503,Timo Meier,S.J,R,25,1996-10-08,Herisau,-,CHE,-,73,220,2015,S.J,1,9,9
504,Jakub Zboril,BOS,D,24,1997-02-21,Brno,-,CZE,-,73,191,2015,BOS,1,13,13
505,Erik Cernak,T.B,D,24,1997-05-28,Kosice,-,SVK,-,75,230,2015,L.A,2,13,43
506,Mikko Rantanen,COL,R,25,1996-10-29,Nousiainen,-,FIN,-,76,215,2015,COL,1,10,10
507,A.J. Greer,N.J,L,25,1996-12-14,Joliette,-,CAN,-,75,210,2015,COL,2,9,39
508,Jansen Harkins,WPG,C,24,1997-05-23,Cleveland,-,USA,-,73,182,2015,WPG,2,17,47
509,Brendan Guhle,ANA,D,24,1997-07-29,Edmonton,-,CAN,-,74,197,2015,BUF,2,21,51
510,Sebastian Aho,CAR,C,24,1997-07-26,Rauma,-,FIN,-,72,176,2015,CAR,2,5,35
511,Oliver Kylington,CGY,D,24,1997-05-19,Stockholm,-,SWE,-,72,183,2015,CGY,2,30,60
512,Evgeny Svechnikov,WPG,L,25,1996-10-31,Yuzhno-Sakhalinsk,-,RUS,-,75,208,2015,DET,1,19,19
513,Christian Fischer,ARI,R,24,1997-04-15,Chicago,-,USA,-,74,212,2015,ARI,2,2,32
514,Keegan Kolesar,VGK,R,24,1997-04-08,Brandon,-,CAN,-,74,221,2015,CBJ,3,8,69
515,Thomas Novak,NSH,C,24,1997-04-28,St. Paul,-,USA,-,73,179,2015,NSH,3,24,85
516,Travis Konecny,PHI,R,24,1997-03-11,London,-,CAN,-,70,175,2015,PHI,1,24,24
517,Dylan Strome,CHI,C,24,1997-03-07,Mississauga,-,CAN,-,75,200,2015,ARI,1,3,3
518,Cooper Marody,EDM,C,25,1996-12-20,Brighton,-,USA,-,72,184,2015,PHI,6,7,158
519,Brandon Carlo,BOS,D,25,1996-11-26,Colorado Springs,-,USA,-,78,217,2015,BOS,2,7,37
520,Brock Boeser,VAN,R,24,1997-02-25,Burnsville,-,USA,-,73,208,2015,VAN,1,23,23
521,Mathew Barzal,NYI,C,24,1997-05-26,Coquitlam,-,CAN,-,73,187,2015,NYI,1,16,16
522,Glenn Gawdin,CGY,C,24,1997-03-25,Richmond,-,CAN,-,73,191,2015,STL,4,25,116
523,Nick Merkley,S.J,R,24,1997-05-23,Calgary,-,CAN,-,70,195,2015,ARI,1,30,30
524,Roope Hintz,DAL,"C, L",25,1996-11-17,Tampere,-,FIN,-,75,210,2015,DAL,2,19,49
525,Ethan Bear,CAR,D,24,1997-06-26,Regina,-,CAN,-,71,197,2015,EDM,5,3,124
526,Caleb Jones,CHI,D,24,1997-06-06,Arlington,-,USA,-,73,194,2015,EDM,4,26,117
527,Noah Juulsen,VAN,D,24,1997-04-02,Surrey,-,CAN,-,74,201,2015,MTL,1,26,26
528,Jack Roslovic,CBJ,C,25,1997-01-29,Columbus,-,USA,-,73,193,2015,WPG,1,25,25
529,Zach Werenski,CBJ,D,24,1997-07-19,Grosse Pointe,-,USA,-,74,213,2015,CBJ,1,8,8
530,Nicolas Roy,VGK,C,24,1997-02-05,Amos,-,CAN,-,76,205,2015,CAR,4,5,96
531,Anthony Beauvillier,NYI,L,24,1997-06-08,Sorel-Tracy,-,CAN,-,71,180,2015,NYI,1,28,28
532,Guillaume Brisebois,VAN,D,24,1997-07-21,Longueuil,-,CAN,-,74,175,2015,VAN,3,5,66
533,Daniel Sprong,WSH,R,24,1997-03-17,Amsterdam,-,NLD,-,72,193,2015,PIT,2,16,46
534,Nicolas Meloche,S.J,D,24,1997-07-18,LaSalle,-,CAN,-,75,211,2015,COL,2,10,40
535,Jeremy Lauzon,SEA,D,24,1997-04-28,Val D'or,-,CAN,-,73,204,2015,BOS,2,22,52
536,Thomas Chabot,OTT,D,25,1997-01-30,Sainte-Marie,-,CAN,-,74,196,2015,OTT,1,18,18
537,Mathieu Joseph,T.B,R,24,1997-02-09,Laval,-,CAN,-,73,190,2015,T.B,4,29,120
538,Lawson Crouse,ARI,L,24,1997-06-23,Mt. Brydges,-,CAN,-,76,215,2015,FLA,1,11,11
539,Kyle Capobianco,ARI,D,24,1997-08-13,Mississauga,-,CAN,-,73,199,2015,ARI,3,2,63
540,Mitchell Stephens,DET,C,24,1997-02-05,Peterborough,-,CAN,-,71,190,2015,T.B,2,3,33
541,Blake Speers,ARI,C,25,1997-01-02,Sault Ste. Marie,-,CAN,-,71,185,2015,N.J,3,6,67
542,Mitchell Marner,TOR,R,24,1997-05-05,Markham,-,CAN,-,72,172,2015,TOR,1,4,4
543,Jacob Larsson,ANA,D,24,1997-04-29,Ljungby,-,SWE,-,74,190,2015,ANA,1,27,27
544,Joel Eriksson Ek,MIN,C,25,1997-01-29,Karlstad,-,SWE,-,75,207,2015,MIN,1,20,20
545,Denis Gurianov,DAL,R,24,1997-06-07,Togliatti,-,RUS,-,75,195,2015,DAL,1,12,12
546,Jake DeBrusk,BOS,L,25,1996-10-17,Edmonton,-,CAN,-,72,196,2015,BOS,1,14,14
547,Ivan Provorov,PHI,D,25,1997-01-13,Yaroslavl,-,RUS,-,73,201,2015,PHI,1,7,7
548,Gabriel Carlsson,CBJ,D,25,1997-01-02,Orebro,-,SWE,-,77,195,2015,CBJ,1,29,29
549,John Marino,PIT,D,24,1997-05-21,Brockton,-,USA,-,73,181,2015,EDM,6,3,154
550,Yakov Trenin,NSH,C,25,1997-01-13,Chelyabinsk,-,RUS,-,74,201,2015,NSH,2,25,55
551,Austin Czarnik,NYI,C,29,1992-12-12,Detroit,-,USA,-,69,170,-,-,-,-,-
552,Anthony Cirelli,T.B,C,24,1997-07-15,Etobicoke,-,CAN,-,72,191,2015,T.B,3,11,72
553,Tanner Kero,DAL,C,29,1992-07-24,Hancock,-,USA,-,72,185,-,-,-,-,-
554,Evan Rodrigues,PIT,C,28,1993-07-28,Toronto,-,CAN,-,71,184,-,-,-,-,-
555,Artemi Panarin,NYR,L,30,1991-10-30,Korkino,-,RUS,-,72,175,-,-,-,-,-
556,Dean Kukan,CBJ,D,28,1993-07-08,Volketswil,-,CHE,-,74,190,-,-,-,-,-
557,Derek Ryan,EDM,C,35,1986-12-29,Spokane,-,USA,-,70,185,-,-,-,-,-
558,Kevin Stenlund,CBJ,C,25,1996-09-20,Huddinge,-,SWE,-,76,211,2015,CBJ,2,28,58
559,Lukas Vejdemo,MTL,C,26,1996-01-25,Stockholm,-,SWE,-,73,198,2015,MTL,3,26,87
560,Will Borgen,SEA,D,25,1996-12-19,Moorhead,-,USA,-,75,205,2015,BUF,4,1,92
561,Colton White,N.J,D,24,1997-05-03,London,-,CAN,-,73,187,2015,N.J,4,6,97
562,Christian Wolanin,"BUF, L.A",D,26,1995-03-17,Quebec City,-,CAN,-,74,190,2015,OTT,4,16,107
563,Alexandre Carrier,NSH,D,25,1996-10-08,Quebec City,-,CAN,-,71,174,2015,NSH,4,24,115
564,Conor Garland,VAN,R,25,1996-03-11,Scituate,-,USA,-,70,165,2015,ARI,5,2,123
565,Niko Mikkola,STL,D,25,1996-04-27,Finland,-,FIN,-,76,209,2015,STL,5,6,127
566,Kirill Kaprizov,MIN,L,24,1997-04-26,Novokuznetsk,-,RUS,-,70,202,2015,MIN,5,14,135
567,Dominik Simon,PIT,C,27,1994-08-08,Prague,-,CZE,-,71,190,2015,PIT,5,16,137
568,Christian Jaros,N.J,D,25,1996-04-02,Kosice,-,SVK,-,75,222,2015,OTT,5,18,139
569,Rudolfs Balcers,S.J,L,24,1997-04-08,Latvia,-,LVA,-,71,182,2015,S.J,5,21,142
570,Troy Terry,ANA,R,24,1997-09-10,Denver,-,USA,-,72,185,2015,ANA,5,27,148
571,Adam Gaudette,"CHI, OTT",C,25,1996-10-03,Braintree,-,USA,-,73,175,2015,VAN,5,28,149
572,Brett Seney,TOR,L,25,1996-02-28,London,-,CAN,-,69,156,2015,N.J,6,6,157
573,Vladislav Gavrikov,CBJ,D,26,1995-11-21,Yaroslavl,-,RUS,-,75,213,2015,CBJ,6,8,159
574,Mason Appleton,SEA,C,26,1996-01-15,Green Bay,-,USA,-,74,193,2015,WPG,6,17,168
575,Steven Lorentz,CAR,C,25,1996-04-13,Kitchener,-,CAN,-,76,206,2015,CAR,7,5,186
576,Markus Nutivaara,FLA,D,27,1994-06-06,Oulu,-,FIN,-,73,187,2015,CBJ,7,8,189
577,Matt Roy,L.A,D,26,1995-03-01,Detroit,-,USA,-,73,205,2015,L.A,7,13,194
578,Sami Niku,MTL,D,25,1996-10-10,Haapavesi,-,FIN,-,73,176,2015,WPG,7,17,198
579,Kole Sherwood,NSH,R,25,1997-01-22,Columbus,-,USA,-,73,212,-,-,-,-,-
580,Lane Pederson,S.J,C,24,1997-08-04,Saskatoon,-,CAN,-,72,192,-,-,-,-,-
581,Jalen Chatfield,CAR,D,25,1996-05-15,Ypsilanti,-,USA,-,73,188,-,-,-,-,-
582,Mason Marchment,FLA,L,26,1995-06-18,Uxbridge,-,CAN,-,76,209,-,-,-,-,-
583,Adam Brooks,"MTL, VGK",C,25,1996-05-06,Winnipeg,-,CAN,-,71,179,2016,TOR,4,1,92
584,Philippe Myers,NSH,D,25,1997-01-25,Moncton,-,CAN,-,77,210,-,-,-,-,-
585,Ryan Lomberg,FLA,L,27,1994-09-12,Richmond Hill,-,CAN,-,69,187,-,-,-,-,-
586,Andrew Poturalski,CAR,C,28,1994-01-14,Williamsville,-,USA,-,70,183,-,-,-,-,-
587,Dan Renouf,DET,D,27,1994-06-01,Pickering,-,CAN,-,74,200,-,-,-,-,-
588,Ethan Prow,BUF,D,29,1992-11-17,Sauk Rapids,-,USA,-,71,182,-,-,-,-,-
589,Kevin Rooney,NYR,C,28,1993-05-21,Canton,-,USA,-,74,201,-,-,-,-,-
590,Brandon Tanev,SEA,L,30,1991-12-31,Toronto,-,CAN,-,72,180,-,-,-,-,-
591,Kyle Criscuolo,DET,C,29,1992-05-05,Southampton,-,USA,-,68,175,-,-,-,-,-
592,Matthew Tkachuk,CGY,L,24,1997-12-11,Scottsdale,-,USA,-,74,202,2016,CGY,1,6,6
593,Joey Anderson,TOR,R,23,1998-06-19,Roseville,-,USA,-,71,207,2016,N.J,3,12,73
594,Luke Kunin,NSH,C,24,1997-12-04,Chesterfield,-,USA,-,72,197,2016,MIN,1,15,15
595,Auston Matthews,TOR,C,24,1997-09-17,San Ramon,-,USA,-,75,205,2016,TOR,1,1,1
596,Maxime Lajoie,CAR,D,24,1997-11-05,Quebec City,-,CAN,-,73,196,2016,OTT,5,12,133
597,Lucas Johansen,WSH,D,24,1997-11-16,Vancouver,-,CAN,-,74,182,2016,WSH,1,28,28
598,Wade Allison,PHI,R,24,1997-10-14,Carman,-,CAN,-,74,205,2016,PHI,2,22,52
599,Adam Fox,NYR,D,23,1998-02-17,Jericho,-,USA,-,71,183,2016,CGY,3,5,66
600,Ryan Lindgren,NYR,D,23,1998-02-11,Burnsville,-,USA,-,73,191,2016,BOS,2,19,49
601,Charlie McAvoy,BOS,D,24,1997-12-21,Long Beach,-,USA,-,73,206,2016,BOS,1,14,14
602,Julien Gauthier,NYR,R,24,1997-10-15,Pointe-aux-Trembles,-,CAN,-,76,227,2016,CAR,1,21,21
603,Libor Hajek,NYR,D,23,1998-02-04,Smrcek,-,CZE,-,75,206,2016,T.B,2,7,37
604,Rasmus Asplund,BUF,C,24,1997-12-03,Filipstad,-,SWE,-,71,189,2016,BUF,2,3,33
605,Carl Grundstrom,L.A,R,24,1997-12-01,Umea,-,SWE,-,72,195,2016,TOR,2,27,57
606,Alex DeBrincat,CHI,L,24,1997-12-18,Farmington Hills,-,USA,-,67,165,2016,CHI,2,9,39
607,Markus Niemelainen,EDM,D,23,1998-06-08,Kuopio,-,FIN,-,77,190,2016,EDM,3,2,63
608,Patrik Laine,CBJ,L,23,1998-04-19,Tampere,-,FIN,-,77,216,2016,WPG,1,2,2
609,Cam Dineen,ARI,D,23,1998-06-19,Toms River,-,USA,-,71,188,2016,ARI,3,7,68
610,Clayton Keller,ARI,R,23,1998-07-29,Chesterfield,-,USA,-,70,178,2016,ARI,1,7,7
611,Jesse Puljujarvi,EDM,R,23,1998-05-07,Alvkarleby,-,SWE,-,76,201,2016,EDM,1,4,4
612,Jakob Chychrun,ARI,D,23,1998-03-31,Boca Raton,-,USA,-,74,220,2016,ARI,1,16,16
613,Dillon Dube,CGY,C,23,1998-07-20,Golden,-,CAN,-,71,187,2016,CGY,2,26,56
614,Tyler Benson,EDM,L,23,1998-03-15,Edmonton,-,CAN,-,72,190,2016,EDM,2,2,32
615,Kale Clague,"L.A, MTL",D,23,1998-06-05,Regina,-,CAN,-,72,190,2016,L.A,2,21,51
616,Sam Steel,ANA,C,24,1998-02-03,Ardrossan,-,CAN,-,71,184,2016,ANA,1,30,30
617,Brett Howden,VGK,C,23,1998-03-29,Calgary,-,CAN,-,74,197,2016,T.B,1,27,27
618,Olli Juolevi,FLA,D,23,1998-05-05,Helsinki,-,FIN,-,74,182,2016,VAN,1,5,5
619,Kieffer Bellows,NYI,L,23,1998-06-10,Edina,-,USA,-,73,195,2016,NYI,1,19,19
620,Beck Malenstyn,WSH,L,23,1998-02-04,Delta,-,CAN,-,74,200,2016,WSH,5,24,145
621,Riley Tufte,DAL,L,23,1998-04-10,Coon Rapids,-,USA,-,78,220,2016,DAL,1,25,25
622,Tim Gettinger,NYR,L,23,1998-04-14,Cleveland,-,USA,-,78,220,2016,NYR,5,20,141
623,Trent Frederic,BOS,C,23,1998-02-11,St. Louis,-,USA,-,75,210,2016,BOS,1,29,29
624,Logan Brown,STL,C,23,1998-03-05,Raleigh,-,USA,-,78,218,2016,OTT,1,11,11
625,Max Jones,ANA,L,23,1998-02-17,Rochester,-,USA,-,75,216,2016,ANA,1,24,24
626,Andrew Peeke,CBJ,D,23,1998-03-17,Parkland,-,USA,-,75,196,2016,CBJ,2,4,34
627,Tyson Jost,COL,C,23,1998-03-14,St. Albert,-,CAN,-,71,187,2016,COL,1,10,10
628,Dante Fabbro,NSH,D,23,1998-06-20,Coquitlam,-,CAN,-,72,189,2016,NSH,1,17,17
629,Josh Mahura,ANA,D,23,1998-05-05,St. Albert,-,CAN,-,72,185,2016,ANA,3,24,85
630,Jonathan Dahlen,S.J,C,24,1997-12-20,Ostersund,-,SWE,-,71,180,2016,OTT,2,12,42
631,Victor Mete,OTT,D,23,1998-06-07,Woodbridge,-,CAN,-,69,185,2016,MTL,4,9,100
632,Logan Stanley,WPG,D,23,1998-05-26,Waterloo,-,CAN,-,79,228,2016,WPG,1,18,18
633,Givani Smith,DET,R,23,1998-02-28,Thornhill,-,CAN,-,74,215,2016,DET,2,16,46
634,Connor Bunnaman,PHI,C,23,1998-04-16,Guelph,-,CAN,-,73,207,2016,PHI,4,18,109
635,Boris Katchouk,T.B,L,23,1998-06-18,Waterloo,-,CAN,-,74,206,2016,T.B,2,14,44
636,Jordan Kyrou,STL,C,23,1998-05-05,Toronto,-,CAN,-,73,196,2016,STL,2,5,35
637,Riley Stillman,CHI,D,23,1998-03-09,Peterborough,-,CAN,-,73,196,2016,FLA,4,23,114
638,Taylor Raddysh,T.B,R,23,1998-02-18,Caledon,-,CAN,-,75,198,2016,T.B,2,28,58
639,Noah Gregor,S.J,C,23,1998-07-28,Beaumont,-,CAN,-,72,190,2016,S.J,4,20,111
640,Dennis Cholowski,WSH,D,23,1998-02-15,Langley,-,CAN,-,74,197,2016,DET,1,20,20
641,Samuel Girard,COL,D,23,1998-05-12,Roberval,-,CAN,-,70,170,2016,NSH,2,17,47
642,Pierre-Luc Dubois,WPG,L,23,1998-06-24,Ste-Agathe-Des-Monts,-,CAN,-,74,205,2016,CBJ,1,3,3
643,Jake Bean,CBJ,D,23,1998-06-09,Calgary,-,CAN,-,73,176,2016,CAR,1,13,13
644,Henrik Borgstrom,CHI,C,24,1997-08-06,Helsinki,-,FIN,-,75,199,2016,FLA,1,23,23
645,Jesper Bratt,N.J,L,23,1998-07-30,Stockholm,-,SWE,-,70,175,2016,N.J,6,11,162
646,Mikhail Sergachev,T.B,D,23,1998-06-25,Nizhnekamsk,-,RUS,-,75,216,2016,MTL,1,9,9
647,Sean Day,T.B,D,24,1998-01-09,Leuven,-,BEL,-,75,218,2016,NYR,3,20,81
648,Nathan Bastian,"N.J, SEA",R,24,1997-12-06,Kitchener,-,CAN,-,76,205,2016,N.J,2,11,41
649,Michael McLeod,N.J,C,24,1998-02-03,Mississauga,-,CAN,-,74,190,2016,N.J,1,12,12
650,Brett Murray,BUF,L,23,1998-07-20,Bolton,-,CAN,-,76,228,2016,BUF,4,8,99
651,Tage Thompson,BUF,R,24,1997-10-30,Phoenix,-,USA,-,79,218,2016,STL,1,26,26
652,Jacob Moverare,L.A,D,23,1998-08-31,Ostersund,-,SWE,-,75,210,2016,L.A,4,21,112
653,Filip Hronek,DET,D,24,1997-11-02,Hradec Králové,-,CZE,-,72,188,2016,DET,2,23,53
654,Jacob MacDonald,COL,D,28,1993-02-26,Portland,-,USA,-,72,204,-,-,-,-,-
655,Troy Stecher,DET,D,27,1994-04-07,Richmond,-,CAN,-,70,184,-,-,-,-,-
656,Anthony Greco,NYR,R,28,1993-09-30,Queens,-,USA,-,70,179,-,-,-,-,-
657,Nikita Zaitsev,OTT,D,30,1991-10-29,Moscow,-,RUS,-,74,195,-,-,-,-,-
658,Drake Caggiula,BUF,C,27,1994-06-20,Pickering,-,CAN,-,70,176,-,-,-,-,-
659,Michal Kempny,WSH,D,31,1990-09-08,Hodonin,-,CZE,-,73,192,-,-,-,-,-
660,Janne Kuokkanen,N.J,"C, L",23,1998-05-25,Oulunsalo,-,FIN,-,73,193,2016,CAR,2,13,43
661,Kasper Bjorkqvist,PIT,R,24,1997-07-10,Espoo,-,FIN,-,73,198,2016,PIT,2,31,61
662,Rem Pitlick,"MIN, MTL",C,24,1997-04-02,Ottawa,-,CAN,-,71,196,2016,NSH,3,15,76
663,Garrett Pilon,WSH,C,23,1998-04-13,Kindersley,-,CAN,-,72,192,2016,WSH,3,26,87
664,Brandon Duhaime,MIN,R,24,1997-05-22,Coral Springs,-,USA,-,74,200,2016,MIN,4,15,106
665,Lucas Carlsson,FLA,D,24,1997-07-05,Gävle,-,SWE,-,72,189,2016,CHI,4,19,110
666,Ross Colton,T.B,C,25,1996-09-11,Robbinsville,-,USA,-,72,191,2016,T.B,4,27,118
667,Otto Koivula,NYI,L,23,1998-09-01,Nokia,-,FIN,-,76,225,2016,NYI,4,29,120
668,Axel Jonsson-Fjallby,WSH,L,23,1998-02-10,Stockholm,-,SWE,-,72,189,2016,WSH,5,26,147
669,Brandon Hagel,CHI,L,23,1998-08-27,Saskatoon,-,CAN,-,71,174,2016,BUF,6,8,159
670,Michael Pezzetta,MTL,L,23,1998-03-13,Toronto,-,CAN,-,73,216,2016,MTL,6,9,160
671,Oskar Steen,BOS,C,23,1998-03-09,Karlstad,-,SWE,-,69,199,2016,BOS,6,14,165
672,Maxim Mamin,FLA,C,27,1995-01-13,Moscow,-,RUS,-,74,206,2016,FLA,6,24,175
673,Mikhail Maltsev,COL,L,23,1998-03-12,St. Petersburg,-,RUS,-,75,198,2016,N.J,4,11,102
674,Casey Fitzgerald,BUF,D,24,1997-02-25,North Reading,-,USA,-,71,188,2016,BUF,3,25,86
675,Dylan Gambrell,OTT,C,25,1996-08-26,Bonney Lake,-,USA,-,72,185,2016,S.J,2,30,60
676,Rhett Gardner,DAL,C,25,1996-02-28,Moose Jaw,-,CAN,-,75,210,2016,DAL,4,25,116
677,Chase Priskie,FLA,D,25,1996-03-19,Pembroke Pines,-,USA,-,72,185,2016,WSH,6,26,177
678,Jeremy Davies,NSH,D,25,1996-12-04,St-Anne-de-Bellevue,-,CAN,-,71,180,2016,N.J,7,11,192
679,Michael Carcone,ARI,L,25,1996-05-19,Ajax,-,CAN,-,69,170,-,-,-,-,-
680,Dylan Coghlan,VGK,D,23,1998-02-19,Duncan,-,CAN,-,74,208,-,-,-,-,-
681,Matt Luff,NSH,R,24,1997-05-05,Oakville,-,CAN,-,74,196,-,-,-,-,-
682,Tanner Jeannot,NSH,L,24,1997-05-29,Estevan,-,CAN,-,74,208,-,-,-,-,-
683,Mathieu Olivier,NSH,R,24,1997-02-11,Biloxi,-,USA,-,74,210,-,-,-,-,-
684,Trevor Moore,L.A,C,26,1995-03-31,Thousand Oaks,-,USA,-,70,195,-,-,-,-,-
685,Jeffrey Viel,S.J,L,25,1997-01-28,Rimouski,-,CAN,-,74,205,-,-,-,-,-
686,Alex Barré-Boulet,"SEA, T.B",C,24,1997-05-21,Montmagny,-,CAN,-,70,180,-,-,-,-,-
687,Kristians Rubins,TOR,D,24,1997-12-11,Jurmala,-,LVA,-,77,227,-,-,-,-,-
688,Zack MacEwen,PHI,C,25,1996-07-08,Charlottetown,-,CAN,-,75,205,-,-,-,-,-
689,Gerry Mayhew,PHI,C,29,1992-12-31,Wyandotte,-,USA,-,69,161,-,-,-,-,-
690,Justin Danforth,CBJ,R,28,1993-03-15,Oshawa,-,CAN,-,69,180,-,-,-,-,-
691,Zach Aston-Reese,PIT,L,27,1994-08-10,Staten Island,-,USA,-,72,204,-,-,-,-,-
692,Gavin Bayreuther,CBJ,D,27,1994-05-12,Canaan,-,USA,-,73,196,-,-,-,-,-
693,Vinni Lettieri,ANA,C,26,1995-02-06,Excelsior,-,USA,-,71,185,-,-,-,-,-
694,Mason Shaw,MIN,C,23,1998-11-03,Lloydminster,-,CAN,-,69,184,2017,MIN,4,4,97
695,Nolan Patrick,VGK,C,23,1998-09-19,Winnipeg,-,CAN,-,74,201,2017,PHI,1,2,2
696,Juuso Valimaki,CGY,D,23,1998-10-06,Tampere,-,FIN,-,74,212,2017,CGY,1,16,16
697,Kailer Yamamoto,EDM,R,23,1998-09-29,Spokane,-,USA,-,68,153,2017,EDM,1,22,22
698,Nicolas Hague,VGK,D,23,1998-12-05,Kitchener,-,CAN,-,78,230,2017,VGK,2,3,34
699,Jonah Gadjovich,S.J,L,23,1998-10-12,Whitby,-,CAN,-,74,209,2017,VAN,2,24,55
700,Conor Timmins,ARI,D,23,1998-09-18,St. Catharines,-,CAN,-,74,202,2017,COL,2,1,32
701,Mario Ferraro,S.J,D,23,1998-09-17,Toronto,-,CAN,-,72,209,2017,S.J,2,18,49
702,Cal Foote,T.B,D,23,1998-12-13,Denver,-,USA,-,76,227,2017,T.B,1,14,14
703,Cale Fleury,SEA,D,23,1998-11-19,Carlyle,-,CAN,-,73,213,2017,MTL,3,25,87
704,Kole Lind,SEA,R,23,1998-10-16,Swift Current,-,CAN,-,73,178,2017,VAN,2,2,33
705,Morgan Geekie,SEA,C,23,1998-07-20,Strathclair,-,CAN,-,75,192,2017,CAR,3,5,67
706,Jake Leschyshyn,VGK,C,22,1999-03-10,Raleigh,-,USA,-,71,192,2017,VGK,2,31,62
707,Michael Rasmussen,DET,C,22,1999-04-17,Vancouver,-,CAN,-,78,210,2017,DET,1,9,9
708,Jaret Anderson-Dolan,L.A,C,22,1999-09-12,Calgary,-,CAN,-,71,200,2017,L.A,2,10,41
709,Cody Glass,NSH,C,22,1999-04-01,Winnipeg,-,CAN,-,74,206,2017,VGK,1,6,6
710,Mikey Anderson,L.A,D,22,1999-05-25,Fridley,-,USA,-,72,195,2017,L.A,4,10,103
711,Casey Mittelstadt,BUF,C,23,1998-11-22,Edina,-,USA,-,73,195,2017,BUF,1,8,8
712,Urho Vaakanainen,BOS,D,23,1999-01-01,Joensuu,-,FIN,-,74,200,2017,BOS,1,18,18
713,Nico Hischier,N.J,C,23,1999-01-04,Brig,-,CHE,-,73,175,2017,N.J,1,1,1
714,Jesper Boqvist,N.J,C,23,1998-10-30,Falun,-,SWE,-,72,180,2017,N.J,2,5,36
715,Kristian Vesalainen,WPG,L,22,1999-06-01,Helsinki,-,FIN,-,75,207,2017,WPG,1,24,24
716,Jonas Rondbjerg,VGK,R,22,1999-03-31,Horsholm,-,DNK,-,74,197,2017,VGK,3,3,65
717,Adam Ruzicka,CGY,C,22,1999-05-11,Bratislava,-,SVK,-,76,220,2017,CGY,4,16,109
718,Eeli Tolvanen,NSH,R,22,1999-04-22,Vihti,-,FIN,-,70,191,2017,NSH,1,30,30
719,Klim Kostin,STL,C,22,1999-05-05,Penza,-,RUS,-,75,215,2017,STL,1,31,31
720,Elias Pettersson,VAN,C,23,1998-11-12,Sundsvall,-,SWE,-,74,176,2017,VAN,1,5,5
721,Gabriel Vilardi,L.A,C,22,1999-08-16,Kingston,-,CAN,-,75,215,2017,L.A,1,11,11
722,Owen Tippett,FLA,R,22,1999-02-16,Peterborough,-,CAN,-,73,207,2017,FLA,1,10,10
723,Nick Suzuki,MTL,C,22,1999-08-10,London,-,CAN,-,71,205,2017,VGK,1,13,13
724,Isaac Ratcliffe,PHI,L,22,1999-02-15,London,-,CAN,-,78,200,2017,PHI,2,4,35
725,Jack Studnicka,BOS,C,22,1999-02-18,Windsor,-,CAN,-,73,196,2017,BOS,2,22,53
726,Robert Thomas,STL,C,22,1999-07-02,Aurora,-,CAN,-,72,218,2017,STL,1,20,20
727,MacKenzie Entwistle,CHI,R,22,1999-07-14,Georgetown,-,CAN,-,75,184,2017,ARI,3,7,69
728,Jason Robertson,DAL,L,22,1999-07-22,Arcadia,-,USA,-,75,200,2017,DAL,2,8,39
729,Morgan Frost,PHI,C,22,1999-05-14,Aurora,-,CAN,-,71,170,2017,PHI,1,27,27
730,Alex Formenton,OTT,L,22,1999-09-13,Barrie,-,CAN,-,75,195,2017,OTT,2,16,47
731,Max Comtois,ANA,L,23,1999-01-08,Longueuil,-,CAN,-,74,210,2017,ANA,2,19,50
732,Henri Jokiharju,BUF,D,22,1999-06-17,Oulu,-,FIN,-,72,200,2017,CHI,1,29,29
733,Miro Heiskanen,DAL,D,22,1999-07-18,Espoo,-,FIN,-,73,190,2017,DAL,1,3,3
734,Aleksi Heponiemi,FLA,C,23,1999-01-09,Tampere,-,FIN,-,70,155,2017,FLA,2,9,40
735,Martin Necas,CAR,C,23,1999-01-15,Nove Mesto na Morave,-,CZE,-,74,189,2017,CAR,1,12,12
736,Dmitri Samorukov,EDM,D,22,1999-06-16,Volgograd,-,RUS,-,75,188,2017,EDM,3,22,84
737,Timothy Liljegren,TOR,D,22,1999-04-30,Kristianstad,-,SWE,-,73,192,2017,TOR,1,17,17
738,Dylan Samberg,WPG,D,23,1999-01-24,Saginaw,-,USA,-,75,190,2017,WPG,2,12,43
739,Jack Rathbone,VAN,D,22,1999-05-20,Boston,-,USA,-,70,177,2017,VAN,4,2,95
740,Pierre-Olivier Joseph,PIT,D,22,1999-07-01,Laval,-,CAN,-,74,185,2017,ARI,1,23,23
741,Scott Reedy,S.J,C,22,1999-04-04,Prior Lake,-,USA,-,74,205,2017,S.J,4,9,102
