id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
493,Kasperi Kapanen,PIT,R,24,1996-07-23,Kuopio,-,FIN,-,73,194,2014,PIT,1,22,22
494,Jared McCann,PIT,"C, L",25,1996-05-31,Stratford,-,CAN,-,73,185,2014,VAN,1,24,24
495,David Pastrnak,BOS,R,25,1996-05-25,Havirov,-,CZE,-,72,194,2014,BOS,1,25,25
496,Adrian Kempe,L.A,C,24,1996-09-13,Kramfors,-,SWE,-,74,201,2014,L.A,1,29,29
497,Brendan Lemieux,"L.A, NYR",L,25,1996-03-15,Denver,-,USA,-,73,213,2014,BUF,2,1,31
498,Jayce Hawryluk,VAN,C,25,1996-01-01,Yorkton,-,CAN,-,71,196,2014,FLA,2,2,32
499,Ivan Barbashev,STL,C,25,1995-12-14,Moscow,-,RUS,-,72,187,2014,STL,2,3,33
500,Marcus Pettersson,PIT,D,25,1996-05-08,Skellefteå,-,SWE,-,76,177,2014,ANA,2,8,38
501,Ryan MacInnis,CBJ,C,25,1996-02-14,St. Louis,-,USA,-,75,201,2014,ARI,2,13,43
502,Nicolas Aube-Kubel,PHI,R,25,1996-05-10,Slave Lake,-,CAN,-,71,187,2014,PHI,2,18,48
503,Brandon Montour,"BUF, FLA",D,27,1994-04-11,Brantford,-,CAN,-,72,194,2014,ANA,2,25,55
504,Ryan Donato,S.J,C,25,1996-04-09,Boston,-,USA,-,72,192,2014,BOS,2,26,56
505,Christian Dvorak,ARI,C,25,1996-02-02,Palos,-,USA,-,72,195,2014,ARI,2,28,58
506,Juho Lammikko,FLA,C,25,1996-01-29,Noormarkku,-,FIN,-,74,191,2014,FLA,3,5,65
507,Warren Foegele,CAR,L,25,1996-04-01,Markham,-,CAN,-,74,198,2014,CAR,3,7,67
508,Brayden Point,T.B,C,25,1996-03-13,Calgary,-,CAN,-,70,183,2014,T.B,3,19,79
509,Louie Belpedio,MIN,D,25,1996-05-14,Skokie,-,USA,-,71,191,2014,MIN,3,20,80
510,Jake Walman,STL,D,25,1996-02-20,Toronto,-,CAN,-,73,210,2014,STL,3,22,82
511,Mark Friedman,"PHI, PIT",D,25,1995-12-25,Toronto,-,CAN,-,71,185,2014,PHI,3,26,86
512,Michael Amadio,"L.A, OTT",C,25,1996-05-13,Sault Ste. Marie,-,CAN,-,73,204,2014,L.A,3,30,90
513,William Lagesson,EDM,D,25,1996-02-22,Gothenburg,-,SWE,-,74,207,2014,EDM,4,1,91
514,Lucas Wallmark,"CHI, FLA",C,25,1995-09-05,Umea,-,SWE,-,72,178,2014,CAR,4,7,97
515,Chase De Leo,ANA,C,25,1995-10-25,La Mirada,-,USA,-,69,186,2014,WPG,4,9,99
516,Devon Toews,COL,D,27,1994-02-21,Abbotsford,-,CAN,-,73,191,2014,NYI,4,18,108
517,Austin Poganski,STL,R,25,1996-02-16,St. Cloud,-,USA,-,73,198,2014,STL,4,20,110
518,Viktor Arvidsson,NSH,R,28,1993-04-08,Skellefteå,-,SWE,-,69,180,2014,NSH,4,22,112
519,Sam Lafferty,PIT,"C, R",26,1995-03-06,Hollidaysburg,-,USA,-,73,195,2014,PIT,4,23,113
520,Danton Heinen,ANA,L,26,1995-07-05,Langley,-,CAN,-,73,188,2014,BOS,4,26,116
521,Michael Bunting,ARI,L,25,1995-09-17,Scarborough,-,CAN,-,71,197,2014,ARI,4,27,117
522,Ben Thomas,T.B,D,25,1996-05-28,Calgary,-,CAN,-,73,187,2014,T.B,4,29,119
523,Gustav Forsling,FLA,D,25,1996-06-12,Linkoping,-,SWE,-,72,186,2014,VAN,5,6,126
524,Clark Bishop,OTT,C,25,1996-03-29,St. John's,-,CAN,-,72,199,2014,CAR,5,7,127
525,Dakota Joshua,STL,C,25,1996-05-15,Dearborn,-,USA,-,74,199,2014,TOR,5,8,128
526,Oskar Lindblom,PHI,L,24,1996-08-15,Gävle,-,SWE,-,73,191,2014,PHI,5,18,138
527,Daniel Walcott,T.B,L,27,1994-02-19,Ile Perrot,-,CAN,-,71,175,2014,NYR,5,20,140
528,Anthony Angello,PIT,C,25,1996-03-06,Albany,-,USA,-,77,210,2014,PIT,5,25,145
529,Anders Bjork,"BOS, BUF",L,24,1996-08-05,Mequon,-,USA,-,72,197,2014,BOS,5,26,146
530,Kevin Labanc,S.J,R,25,1995-12-12,Brooklyn,-,USA,-,71,185,2014,S.J,6,21,171
531,Sammy Blais,STL,L,25,1996-06-17,Montmagny,-,CAN,-,74,205,2014,STL,6,26,176
532,Dylan Sikura,VGK,C,26,1995-06-01,Aurora,-,CAN,-,71,170,2014,CHI,6,28,178
533,Victor Olofsson,BUF,L,25,1995-07-18,Ornskoldsvik,-,SWE,-,71,182,2014,BUF,7,1,181
534,Pierre Engvall,TOR,L,25,1996-05-31,Ljungby,-,SWE,-,77,214,2014,TOR,7,8,188
535,Ondrej Kase,BOS,R,25,1995-11-08,Kadan,-,CZE,-,72,190,2014,ANA,7,25,205
536,Jake Evans,MTL,C,25,1996-06-02,Toronto,-,CAN,-,73,183,2014,MTL,7,27,207
537,Jacob Middleton,S.J,D,25,1996-01-02,Wainwright,-,CAN,-,75,210,2014,L.A,7,30,210
538,Matthew Highmore,"CHI, VAN",C,25,1996-02-27,Halifax,-,CAN,-,71,188,-,-,-,-,-
539,Dryden Hunt,ARI,L,25,1995-11-24,Cranbrook,-,CAN,-,72,193,-,-,-,-,-
540,Andrew Mangiapane,CGY,L,25,1996-04-04,Toronto,-,CAN,-,70,184,2015,CGY,6,15,166
541,Frank Vatrano,FLA,C,27,1994-03-14,East Longmeadow,-,USA,-,69,197,-,-,-,-,-
542,Noah Hanifin,CGY,D,24,1997-01-25,Boston,-,USA,-,75,215,2015,CAR,1,5,5
543,Rasmus Andersson,CGY,D,24,1996-10-27,Malmö,-,SWE,-,73,214,2015,CGY,2,23,53
544,Kyle Connor,WPG,L,24,1996-12-09,Shelby Twp.,-,USA,-,73,182,2015,WPG,1,17,17
545,Jonas Siegenthaler,"N.J, WSH",D,24,1997-05-06,Zurich,-,CHE,-,75,211,2015,WSH,2,27,57
546,Colin White,OTT,C,24,1997-01-30,Boston,-,USA,-,72,197,2015,OTT,1,21,21
547,Pavel Zacha,N.J,C,24,1997-04-06,Brno,-,CZE,-,75,210,2015,N.J,1,6,6
548,Connor McDavid,EDM,C,24,1997-01-13,Richmond Hill,-,CAN,-,73,193,2015,EDM,1,1,1
549,Jack Eichel,BUF,C,24,1996-10-28,North Chelmsford,-,USA,-,74,213,2015,BUF,1,2,2
550,Vince Dunn,STL,D,24,1996-10-29,Mississauga,-,CAN,-,72,203,2015,STL,2,26,56
551,Travis Dermott,TOR,D,24,1996-12-22,Newmarket,-,CAN,-,72,205,2015,TOR,2,4,34
552,Jordan Greenway,MIN,L,24,1997-02-16,Canton,-,USA,-,78,241,2015,MIN,2,20,50
553,Timo Meier,S.J,R,24,1996-10-08,Herisau,-,CHE,-,72,210,2015,S.J,1,9,9
554,Jakub Zboril,BOS,D,24,1997-02-21,Brno,-,CZE,-,72,195,2015,BOS,1,13,13
555,Erik Cernak,T.B,D,24,1997-05-28,Kosice,-,SVK,-,75,230,2015,L.A,2,13,43
556,Mikko Rantanen,COL,R,24,1996-10-29,Nousiainen,-,FIN,-,76,215,2015,COL,1,10,10
557,A.J. Greer,N.J,L,24,1996-12-14,Joliette,-,CAN,-,75,210,2015,COL,2,9,39
558,Jansen Harkins,WPG,C,24,1997-05-23,Cleveland,-,USA,-,73,182,2015,WPG,2,17,47
559,Sebastian Aho,CAR,C,23,1997-07-26,Rauma,-,FIN,-,71,176,2015,CAR,2,5,35
560,Oliver Kylington,CGY,D,24,1997-05-19,Stockholm,-,SWE,-,72,183,2015,CGY,2,30,60
561,Evgeny Svechnikov,DET,R,24,1996-10-31,Yuzhno-Sakhalinsk,-,RUS,-,75,208,2015,DET,1,19,19
562,Christian Fischer,ARI,R,24,1997-04-15,Chicago,-,USA,-,74,214,2015,ARI,2,2,32
563,Keegan Kolesar,VGK,R,24,1997-04-08,Brandon,-,CAN,-,74,217,2015,CBJ,3,8,69
564,David Kase,PHI,R,24,1997-01-28,Kadan,-,CZE,-,71,169,2015,PHI,5,7,128
565,Travis Konecny,PHI,R,24,1997-03-11,London,-,CAN,-,70,175,2015,PHI,1,24,24
566,Dylan Strome,CHI,C,24,1997-03-07,Mississauga,-,CAN,-,75,200,2015,ARI,1,3,3
567,Brandon Carlo,BOS,D,24,1996-11-26,Colorado Springs,-,USA,-,77,227,2015,BOS,2,7,37
568,Brock Boeser,VAN,R,24,1997-02-25,Burnsville,-,USA,-,73,208,2015,VAN,1,23,23
569,Mathew Barzal,NYI,C,24,1997-05-26,Coquitlam,-,CAN,-,72,187,2015,NYI,1,16,16
570,Glenn Gawdin,CGY,C,24,1997-03-25,Richmond,-,CAN,-,73,191,2015,STL,4,25,116
571,Nicholas Merkley,N.J,R,24,1997-05-23,Calgary,-,CAN,-,70,194,2015,ARI,1,30,30
572,Roope Hintz,DAL,L,24,1996-11-17,Tampere,-,FIN,-,75,220,2015,DAL,2,19,49
573,Ethan Bear,EDM,D,24,1997-06-26,Regina,-,CAN,-,71,197,2015,EDM,5,3,124
574,Caleb Jones,EDM,D,24,1997-06-06,Arlington,-,USA,-,73,194,2015,EDM,4,26,117
575,Noah Juulsen,FLA,D,24,1997-04-02,Surrey,-,CAN,-,74,201,2015,MTL,1,26,26
576,Austin Wagner,L.A,L,24,1997-06-23,Calgary,-,CAN,-,73,185,2015,L.A,4,8,99
577,Jack Roslovic,CBJ,C,24,1997-01-29,Columbus,-,USA,-,73,187,2015,WPG,1,25,25
578,Zach Werenski,CBJ,D,23,1997-07-19,Grosse Pointe,-,USA,-,74,218,2015,CBJ,1,8,8
579,Nicolas Roy,VGK,C,24,1997-02-05,Amos,-,CAN,-,76,205,2015,CAR,4,5,96
580,Anthony Beauvillier,NYI,L,24,1997-06-08,Sorel-Tracy,-,CAN,-,71,182,2015,NYI,1,28,28
581,Guillaume Brisebois,VAN,D,23,1997-07-21,Longueuil,-,CAN,-,74,175,2015,VAN,3,5,66
582,Daniel Sprong,WSH,R,24,1997-03-17,Amsterdam,-,NLD,-,72,200,2015,PIT,2,16,46
583,Nicolas Meloche,S.J,D,23,1997-07-18,LaSalle,-,CAN,-,75,205,2015,COL,2,10,40
584,Jeremy Lauzon,BOS,D,24,1997-04-28,Val D'or,-,CAN,-,73,204,2015,BOS,2,22,52
585,Thomas Chabot,OTT,D,24,1997-01-30,Sainte-Marie,-,CAN,-,74,190,2015,OTT,1,18,18
586,Mathieu Joseph,T.B,R,24,1997-02-09,Laval,-,CAN,-,73,190,2015,T.B,4,29,120
587,Lawson Crouse,ARI,L,24,1997-06-23,Mt. Brydges,-,CAN,-,76,220,2015,FLA,1,11,11
588,Kyle Capobianco,ARI,D,23,1997-08-13,Mississauga,-,CAN,-,73,196,2015,ARI,3,2,63
589,Mitchell Stephens,T.B,C,24,1997-02-05,Peterborough,-,CAN,-,72,190,2015,T.B,2,3,33
590,Mitchell Marner,TOR,R,24,1997-05-05,Markham,-,CAN,-,72,175,2015,TOR,1,4,4
591,Zach Senyshyn,BOS,R,24,1997-03-30,Ottawa,-,CAN,-,73,207,2015,BOS,1,15,15
592,Filip Chlapik,OTT,C,24,1997-06-03,Prague,-,CZE,-,73,194,2015,OTT,2,18,48
593,Jacob Larsson,ANA,D,24,1997-04-29,Ljungby,-,SWE,-,74,190,2015,ANA,1,27,27
594,Joel Eriksson Ek,MIN,C,24,1997-01-29,Karlstad,-,SWE,-,73,208,2015,MIN,1,20,20
595,Denis Gurianov,DAL,R,24,1997-06-07,Togliatti,-,RUS,-,75,200,2015,DAL,1,12,12
596,Jake DeBrusk,BOS,L,24,1996-10-17,Edmonton,-,CAN,-,72,194,2015,BOS,1,14,14
597,Ivan Provorov,PHI,D,24,1997-01-13,Yaroslavl,-,RUS,-,73,201,2015,PHI,1,7,7
598,Dennis Gilbert,COL,D,24,1996-10-30,Buffalo,-,USA,-,74,216,2015,CHI,3,30,91
599,Gabriel Carlsson,CBJ,D,24,1997-01-02,Orebro,-,SWE,-,77,203,2015,CBJ,1,29,29
600,John Marino,PIT,D,24,1997-05-21,Brockton,-,USA,-,73,181,2015,EDM,6,3,154
601,Yakov Trenin,NSH,C,24,1997-01-13,Chelyabinsk,-,RUS,-,74,201,2015,NSH,2,25,55
602,Austin Czarnik,NYI,C,28,1992-12-12,Detroit,-,USA,-,69,175,-,-,-,-,-
603,Anthony Cirelli,T.B,C,23,1997-07-15,Etobicoke,-,CAN,-,72,191,2015,T.B,3,11,72
604,Tanner Kero,DAL,C,28,1992-07-24,Hancock,-,USA,-,72,180,-,-,-,-,-
605,Evan Rodrigues,PIT,C,27,1993-07-28,Toronto,-,CAN,-,71,184,-,-,-,-,-
606,Artemi Panarin,NYR,L,29,1991-10-30,Korkino,-,RUS,-,71,170,-,-,-,-,-
607,Dean Kukan,CBJ,D,28,1993-07-08,Volketswil,-,CHE,-,74,186,-,-,-,-,-
608,Noel Acciari,FLA,C,29,1991-12-01,Johnston,-,USA,-,70,209,-,-,-,-,-
609,Derek Ryan,CGY,C,34,1986-12-29,Spokane,-,USA,-,71,185,-,-,-,-,-
610,Kevin Stenlund,CBJ,C,24,1996-09-20,Huddinge,-,SWE,-,76,215,2015,CBJ,2,28,58
611,William Borgen,BUF,D,24,1996-12-19,Moorhead,-,USA,-,74,205,2015,BUF,4,1,92
612,Colton White,N.J,D,24,1997-05-03,London,-,CAN,-,73,185,2015,N.J,4,6,97
613,Christian Wolanin,"L.A, OTT",D,26,1995-03-17,Quebec City,-,CAN,-,74,190,2015,OTT,4,16,107
614,Alexandre Carrier,NSH,D,24,1996-10-08,Quebec City,-,CAN,-,71,174,2015,NSH,4,24,115
615,Conor Garland,ARI,R,25,1996-03-11,Scituate,-,USA,-,70,165,2015,ARI,5,2,123
616,Dmytro Timashov,NYI,L,24,1996-10-01,Kirovograd,-,UKR,-,70,198,2015,TOR,5,4,125
617,Niko Mikkola,STL,D,25,1996-04-27,Finland,-,FIN,-,76,185,2015,STL,5,6,127
618,Kirill Kaprizov,MIN,L,24,1997-04-26,Novokuznetsk,-,RUS,-,69,201,2015,MIN,5,14,135
619,Dominik Simon,CGY,C,26,1994-08-08,Prague,-,CZE,-,71,190,2015,PIT,5,16,137
620,Christian Jaros,S.J,D,25,1996-04-02,Kosice,-,SVK,-,75,222,2015,OTT,5,18,139
621,Rudolfs Balcers,S.J,L,24,1997-04-08,Latvia,-,LVA,-,71,180,2015,S.J,5,21,142
622,Troy Terry,ANA,R,23,1997-09-10,Denver,-,USA,-,73,180,2015,ANA,5,27,148
623,Adam Gaudette,"CHI, VAN",C,24,1996-10-03,Braintree,-,USA,-,73,170,2015,VAN,5,28,149
624,Vladislav Gavrikov,CBJ,D,25,1995-11-21,Yaroslavl,-,RUS,-,75,213,2015,CBJ,6,8,159
625,Cameron Hughes,BOS,C,24,1996-10-09,Edmonton,-,CAN,-,71,160,2015,BOS,6,14,165
626,Mason Appleton,WPG,C,25,1996-01-15,Green Bay,-,USA,-,74,193,2015,WPG,6,17,168
627,Steven Lorentz,CAR,C,25,1996-04-13,Kitchener,-,CAN,-,76,206,2015,CAR,7,5,186
628,Markus Nutivaara,FLA,D,27,1994-06-06,Oulu,-,FIN,-,73,187,2015,CBJ,7,8,189
629,Matt Roy,L.A,D,26,1995-03-01,Detroit,-,USA,-,73,200,2015,L.A,7,13,194
630,Sami Niku,WPG,D,24,1996-10-10,Haapavesi,-,FIN,-,73,176,2015,WPG,7,17,198
631,Kole Sherwood,CBJ,R,24,1997-01-22,Columbus,-,USA,-,73,212,-,-,-,-,-
632,Lane Pederson,ARI,C,23,1997-08-04,Saskatoon,-,CAN,-,72,188,-,-,-,-,-
633,Jalen Chatfield,VAN,D,25,1996-05-15,Ypsilanti,-,USA,-,73,188,-,-,-,-,-
634,Mason Marchment,FLA,L,26,1995-06-18,Uxbridge,-,CAN,-,75,209,-,-,-,-,-
635,Adam Brooks,TOR,C,25,1996-05-06,Winnipeg,-,CAN,-,71,180,2016,TOR,4,1,92
636,Philippe Myers,PHI,D,24,1997-01-25,Moncton,-,CAN,-,77,210,-,-,-,-,-
637,Ryan Lomberg,FLA,L,26,1994-09-12,Richmond Hill,-,CAN,-,69,187,-,-,-,-,-
638,Dan Renouf,COL,D,27,1994-06-01,Pickering,-,CAN,-,74,198,-,-,-,-,-
639,Kevin Rooney,NYR,C,28,1993-05-21,Canton,-,USA,-,74,190,-,-,-,-,-
640,Brandon Tanev,PIT,L,29,1991-12-31,Toronto,-,CAN,-,72,180,-,-,-,-,-
641,Matthew Tkachuk,CGY,L,23,1997-12-11,Scottsdale,-,USA,-,74,202,2016,CGY,1,6,6
642,Joey Anderson,TOR,R,23,1998-06-19,Roseville,-,USA,-,71,190,2016,N.J,3,12,73
643,Luke Kunin,NSH,C,23,1997-12-04,Chesterfield,-,USA,-,72,197,2016,MIN,1,15,15
644,Auston Matthews,TOR,C,23,1997-09-17,San Ramon,-,USA,-,75,220,2016,TOR,1,1,1
645,Wade Allison,PHI,R,23,1997-10-14,Carman,-,CAN,-,74,205,2016,PHI,2,22,52
646,Adam Fox,NYR,D,23,1998-02-17,Jericho,-,USA,-,71,181,2016,CGY,3,5,66
647,Ryan Lindgren,NYR,D,23,1998-02-11,Burnsville,-,USA,-,72,191,2016,BOS,2,19,49
648,Charlie McAvoy,BOS,D,23,1997-12-21,Long Beach,-,USA,-,72,208,2016,BOS,1,14,14
649,Julien Gauthier,NYR,R,23,1997-10-15,Pointe-aux-Trembles,-,CAN,-,76,227,2016,CAR,1,21,21
650,Frederic Allard,NSH,D,23,1997-12-27,St. Sauveur,-,CAN,-,73,179,2016,NSH,3,17,78
651,Libor Hajek,NYR,D,23,1998-02-04,Smrcek,-,CZE,-,74,203,2016,T.B,2,7,37
652,Rasmus Asplund,BUF,C,23,1997-12-03,Filipstad,-,SWE,-,71,189,2016,BUF,2,3,33
653,Carl Grundstrom,L.A,R,23,1997-12-01,Umea,-,SWE,-,72,201,2016,TOR,2,27,57
654,Alex DeBrincat,CHI,L,23,1997-12-18,Farmington Hills,-,USA,-,67,165,2016,CHI,2,9,39
655,Patrik Laine,"CBJ, WPG","L, R",23,1998-04-19,Tampere,-,FIN,-,77,210,2016,WPG,1,2,2
656,Clayton Keller,ARI,R,22,1998-07-29,Chesterfield,-,USA,-,70,170,2016,ARI,1,7,7
657,Jesse Puljujarvi,EDM,R,23,1998-05-07,Alvkarleby,-,SWE,-,76,201,2016,EDM,1,4,4
658,Jakob Chychrun,ARI,D,23,1998-03-31,Boca Raton,-,USA,-,74,210,2016,ARI,1,16,16
659,Dillon Dube,CGY,C,22,1998-07-20,Golden,-,CAN,-,71,187,2016,CGY,2,26,56
660,Kale Clague,L.A,D,23,1998-06-05,Regina,-,CAN,-,72,177,2016,L.A,2,21,51
661,Sam Steel,ANA,C,23,1998-02-03,Ardrossan,-,CAN,-,71,189,2016,ANA,1,30,30
662,Brett Howden,NYR,C,23,1998-03-29,Calgary,-,CAN,-,74,200,2016,T.B,1,27,27
663,Olli Juolevi,VAN,D,23,1998-05-05,Helsinki,-,FIN,-,74,182,2016,VAN,1,5,5
664,Kieffer Bellows,NYI,L,23,1998-06-10,Edina,-,USA,-,72,195,2016,NYI,1,19,19
665,Carsen Twarynski,PHI,L,23,1997-11-24,St. Albert,-,CAN,-,74,198,2016,PHI,3,21,82
666,Tim Gettinger,NYR,L,23,1998-04-14,Cleveland,-,USA,-,78,218,2016,NYR,5,20,141
667,Trent Frederic,BOS,C,23,1998-02-11,St. Louis,-,USA,-,74,203,2016,BOS,1,29,29
668,Logan Brown,OTT,C,23,1998-03-05,Raleigh,-,USA,-,78,220,2016,OTT,1,11,11
669,William Lockwood,VAN,R,-,-,-,-,-,-,-,-,-,-,-,-,-
670,Max Jones,ANA,L,23,1998-02-17,Rochester,-,USA,-,75,220,2016,ANA,1,24,24
671,Andrew Peeke,CBJ,D,23,1998-03-17,Parkland,-,USA,-,75,197,2016,CBJ,2,4,34
672,Tyson Jost,COL,C,23,1998-03-14,St. Albert,-,CAN,-,71,187,2016,COL,1,10,10
673,Dante Fabbro,NSH,D,23,1998-06-20,Coquitlam,-,CAN,-,72,189,2016,NSH,1,17,17
674,Josh Mahura,ANA,D,23,1998-05-05,St. Albert,-,CAN,-,73,186,2016,ANA,3,24,85
675,Victor Mete,"MTL, OTT",D,23,1998-06-07,Woodbridge,-,CAN,-,69,184,2016,MTL,4,9,100
676,Logan Stanley,WPG,D,23,1998-05-26,Waterloo,-,CAN,-,79,228,2016,WPG,1,18,18
677,Givani Smith,DET,R,23,1998-02-28,Thornhill,-,CAN,-,74,210,2016,DET,2,16,46
678,Nick Caamano,DAL,R,22,1998-09-07,Hamilton,-,CAN,-,74,200,2016,DAL,5,25,146
679,Connor Bunnaman,PHI,C,23,1998-04-16,Guelph,-,CAN,-,73,207,2016,PHI,4,18,109
680,Jordan Kyrou,STL,C,23,1998-05-05,Toronto,-,CAN,-,72,195,2016,STL,2,5,35
681,Keaton Middleton,COL,D,23,1998-02-10,Edmonton,-,CAN,-,78,240,2016,TOR,4,10,101
682,Riley Stillman,"CHI, FLA",D,23,1998-03-09,Peterborough,-,CAN,-,73,196,2016,FLA,4,23,114
683,Noah Gregor,S.J,C,22,1998-07-28,Beaumont,-,CAN,-,72,185,2016,S.J,4,20,111
684,Dennis Cholowski,DET,D,23,1998-02-15,Langley,-,CAN,-,72,197,2016,DET,1,20,20
685,Samuel Girard,COL,D,23,1998-05-12,Roberval,-,CAN,-,70,170,2016,NSH,2,17,47
686,Pierre-Luc Dubois,"CBJ, WPG","C, L",23,1998-06-24,Ste-Agathe-Des-Monts,-,CAN,-,75,205,2016,CBJ,1,3,3
687,Jake Bean,CAR,D,23,1998-06-09,Calgary,-,CAN,-,73,186,2016,CAR,1,13,13
688,Jesper Bratt,N.J,L,22,1998-07-30,Stockholm,-,SWE,-,70,175,2016,N.J,6,11,162
689,Mikhail Sergachev,T.B,D,23,1998-06-25,Nizhnekamsk,-,RUS,-,75,216,2016,MTL,1,9,9
690,Vitaly Abramov,OTT,L,23,1998-05-08,Chelyabinsk,-,RUS,-,69,180,2016,CBJ,3,4,65
691,Nathan Bastian,N.J,R,23,1997-12-06,Kitchener,-,CAN,-,76,205,2016,N.J,2,11,41
692,Michael McLeod,N.J,C,23,1998-02-03,Mississauga,-,CAN,-,74,188,2016,N.J,1,12,12
693,Brett Murray,BUF,L,22,1998-07-20,Bolton,-,CAN,-,76,228,2016,BUF,4,8,99
694,Tage Thompson,BUF,R,23,1997-10-30,Phoenix,-,USA,-,77,219,2016,STL,1,26,26
695,Filip Hronek,DET,D,23,1997-11-02,Hradec Králové,-,CZE,-,72,183,2016,DET,2,23,53
696,Jacob MacDonald,COL,D,28,1993-02-26,Portland,-,USA,-,72,204,-,-,-,-,-
697,Troy Stecher,DET,D,27,1994-04-07,Richmond,-,CAN,-,70,186,-,-,-,-,-
698,Nikita Zaitsev,OTT,D,29,1991-10-29,Moscow,-,RUS,-,74,199,-,-,-,-,-
699,Tarmo Reunanen,NYR,D,23,1998-03-01,Aanekoski,-,FIN,-,72,185,2016,NYR,4,7,98
700,Drake Caggiula,"ARI, BUF",C,27,1994-06-20,Pickering,-,CAN,-,70,176,-,-,-,-,-
701,Patrick Russell,EDM,R,28,1993-01-04,Bickenrod,-,DNK,-,73,203,-,-,-,-,-
702,Janne Kuokkanen,N.J,"C, L",23,1998-05-25,Oulunsalo,-,FIN,-,73,193,2016,CAR,2,13,43
703,Rem Pitlick,NSH,C,24,1997-04-02,Ottawa,-,CAN,-,69,196,2016,NSH,3,15,76
704,Garrett Pilon,WSH,C,23,1998-04-13,Kindersley,-,CAN,-,72,192,2016,WSH,3,26,87
705,Lucas Carlsson,CHI,D,24,1997-07-05,Gävle,-,SWE,-,72,189,2016,CHI,4,19,110
706,Ross Colton,T.B,C,24,1996-09-11,Robbinsville,-,USA,-,72,191,2016,T.B,4,27,118
707,Brandon Hagel,CHI,L,22,1998-08-27,Saskatoon,-,CAN,-,71,174,2016,BUF,6,8,159
708,Oskar Steen,BOS,C,23,1998-03-09,Karlstad,-,SWE,-,69,188,2016,BOS,6,14,165
709,Matthew Phillips,CGY,C,23,1998-04-06,Calgary,-,CAN,-,67,140,2016,CGY,6,15,166
710,Tanner Laczynski,PHI,C,24,1997-06-01,Minooka,-,USA,-,73,190,2016,PHI,6,18,169
711,Joachim Blichfeld,S.J,R,22,1998-07-17,Frederikshavn,-,DNK,-,74,180,2016,S.J,7,29,210
712,Mikhail Maltsev,N.J,L,23,1998-03-12,St. Petersburg,-,RUS,-,75,198,2016,N.J,4,11,102
713,Dylan Gambrell,S.J,C,24,1996-08-26,Bonney Lake,-,USA,-,72,185,2016,S.J,2,30,60
714,Rhett Gardner,DAL,C,25,1996-02-28,Moose Jaw,-,CAN,-,75,225,2016,DAL,4,25,116
715,Jeremy Davies,NSH,D,24,1996-12-04,St-Anne-de-Bellevue,-,CAN,-,71,180,2016,N.J,7,11,192
716,Dylan Coghlan,VGK,D,23,1998-02-19,Duncan,-,CAN,-,74,206,-,-,-,-,-
717,Matt Luff,L.A,R,24,1997-05-05,Oakville,-,CAN,-,74,196,-,-,-,-,-
718,Tanner Jeannot,NSH,L,24,1997-05-29,Estevan,-,CAN,-,74,208,-,-,-,-,-
719,Mathieu Olivier,NSH,R,24,1997-02-11,Biloxi,-,USA,-,74,210,-,-,-,-,-
720,Trevor Moore,L.A,C,26,1995-03-31,Thousand Oaks,-,USA,-,70,185,-,-,-,-,-
721,Jeffrey Viel,S.J,L,24,1997-01-28,Rimouski,-,CAN,-,72,197,-,-,-,-,-
722,Alex Barre-Boulet,T.B,C,24,1997-05-21,Montmagny,-,CAN,-,70,180,-,-,-,-,-
723,Zack MacEwen,VAN,C,25,1996-07-08,Charlottetown,-,CAN,-,75,205,-,-,-,-,-
724,Gerald Mayhew,MIN,C,28,1992-12-31,Wyandotte,-,USA,-,69,161,-,-,-,-,-
725,Zach Aston-Reese,PIT,"C, L",26,1994-08-10,Staten Island,-,USA,-,72,204,-,-,-,-,-
726,Gavin Bayreuther,CBJ,D,27,1994-05-12,Canaan,-,USA,-,73,195,-,-,-,-,-
727,Vinni Lettieri,ANA,C,26,1995-02-06,Excelsior,-,USA,-,71,185,-,-,-,-,-
728,Nolan Patrick,PHI,C,22,1998-09-19,Winnipeg,-,CAN,-,74,198,2017,PHI,1,2,2
729,Juuso Valimaki,CGY,D,22,1998-10-06,Tampere,-,FIN,-,74,212,2017,CGY,1,16,16
730,Kailer Yamamoto,EDM,R,22,1998-09-29,Spokane,-,USA,-,68,153,2017,EDM,1,22,22
731,Nicolas Hague,VGK,D,22,1998-12-05,Kitchener,-,CAN,-,78,230,2017,VGK,2,3,34
732,Jonah Gadjovich,VAN,L,22,1998-10-12,Whitby,-,CAN,-,74,209,2017,VAN,2,24,55
733,Conor Timmins,COL,D,22,1998-09-18,St. Catharines,-,CAN,-,74,185,2017,COL,2,1,32
734,Mario Ferraro,S.J,D,22,1998-09-17,Toronto,-,CAN,-,71,185,2017,S.J,2,18,49
735,Callan Foote,T.B,D,22,1998-12-13,Denver,-,USA,-,76,227,2017,T.B,1,14,14
736,Kole Lind,VAN,R,22,1998-10-16,Swift Current,-,CAN,-,73,178,2017,VAN,2,2,33
737,Morgan Geekie,CAR,C,22,1998-07-20,Strathclair,-,CAN,-,74,192,2017,CAR,3,5,67
738,Michael Rasmussen,DET,C,22,1999-04-17,Vancouver,-,CAN,-,78,229,2017,DET,1,9,9
