id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
491,Dominic Toninato,COL,C,25,1994-03-09,Duluth,-,USA,-,74,191,2012,TOR,5,5,126
492,Trevor Carrick,CAR,D,25,1994-07-04,Stouffville,-,CAN,-,74,196,2012,CAR,4,24,115
493,Jaccob Slavin,CAR,D,25,1994-05-01,Denver,-,USA,-,75,207,2012,CAR,4,29,120
494,Andreas Athanasiou,DET,C,25,1994-08-06,London,-,CAN,-,74,188,2012,DET,4,19,110
495,Gemel Smith,"BOS, DAL",C,25,1994-04-16,Toronto,-,CAN,-,70,196,2012,DAL,4,13,104
496,Brett Kulak,MTL,D,25,1994-01-06,Edmonton,-,CAN,-,74,190,2012,CGY,4,14,105
497,Kevin Roy,ANA,L,26,1993-05-20,Greenfield Park,-,CAN,-,69,170,2012,ANA,4,6,97
498,Cedric Paquette,T.B,C,26,1993-08-13,Gaspe,-,CAN,-,73,204,2012,T.B,4,10,101
499,Erik Gustafsson,CHI,D,27,1992-03-14,Nynashamn,-,SWE,-,72,197,2012,EDM,4,2,93
500,Josh Anderson,CBJ,R,25,1994-05-07,Burlington,-,CAN,-,75,222,2012,CBJ,4,4,95
501,Danny O'Regan,BUF,C,25,1994-01-30,Berlin,-,DEU,-,70,180,2012,S.J,5,17,138
502,Paul LaDue,L.A,D,27,1992-09-06,Grand Forks,-,USA,-,74,200,2012,L.A,6,30,181
503,Matthew Benning,EDM,D,25,1994-05-25,Edmonton,-,CAN,-,73,203,2012,BOS,6,24,175
504,Vinnie Hinostroza,ARI,C,25,1994-04-03,Chicago,-,USA,-,69,173,2012,CHI,6,18,169
505,Jake Dotchin,ANA,D,25,1994-03-24,Cambridge,-,CAN,-,75,210,2012,T.B,6,10,161
506,Joseph Blandisi,"ANA, PIT",C,25,1994-07-18,Markham,-,CAN,-,72,187,2012,COL,6,11,162
507,Connor Brown,TOR,R,25,1994-01-14,Toronto,-,CAN,-,72,186,2012,TOR,6,5,156
508,Ben Hutton,VAN,D,26,1993-04-20,Brockville,-,CAN,-,74,206,2012,VAN,5,26,147
509,Alexander Kerfoot,COL,C,25,1994-08-11,Vancouver,-,CAN,-,70,185,2012,N.J,5,29,150
510,Jaycob Megna,ANA,D,26,1992-12-10,Plantation,-,USA,-,78,221,2012,ANA,7,29,210
511,Christian Djoos,WSH,D,25,1994-08-06,Gothenburg,-,SWE,-,72,180,2012,WSH,7,14,195
512,Joakim Ryan,S.J,D,26,1993-06-17,Rumson,-,USA,-,71,185,2012,S.J,7,17,198
513,Kurtis MacDermid,L.A,D,25,1994-03-25,Sauble Beach,-,CAN,-,77,233,-,-,-,-,-
514,Ashton Sautner,VAN,D,25,1994-05-27,Flin Flon,-,CAN,-,73,195,-,-,-,-,-
515,Andrej Sustr,ANA,D,29,1990-11-29,Plzen,-,CZE,-,79,217,-,-,-,-,-
516,Tim Schaller,VAN,C,29,1990-11-16,Merrimack,-,USA,-,74,204,-,-,-,-,-
517,Danny DeKeyser,DET,D,29,1990-03-07,Detroit,-,USA,-,75,190,-,-,-,-,-
518,Nate Schmidt,VGK,D,28,1991-07-16,St. Cloud,-,USA,-,73,194,-,-,-,-,-
519,Carter Rowney,ANA,"C, R",30,1989-05-10,Grand Prairie,-,CAN,-,74,208,-,-,-,-,-
520,Chad Ruhwedel,PIT,D,29,1990-05-07,San Diego,-,USA,-,71,191,-,-,-,-,-
521,Michael Raffl,PHI,L,31,1988-12-01,Villach,-,AUT,-,72,200,-,-,-,-,-
522,Anton Blidh,BOS,L,24,1995-03-14,Molnlycke,-,SWE,-,72,201,2013,BOS,6,29,180
523,John Gilmour,NYR,D,26,1993-05-17,Montreal,-,CAN,-,72,188,2013,CGY,7,17,198
524,Andreas Johnsson,TOR,L,25,1994-11-21,Gävle,-,SWE,-,70,194,2013,TOR,7,21,202
525,Tyler Lewington,WSH,D,24,1994-12-05,Edmonton,-,CAN,-,74,200,2013,WSH,7,23,204
526,MacKenzie Weegar,FLA,D,25,1994-01-07,Ottawa,-,CAN,-,72,200,2013,FLA,7,25,206
527,Tyler Motte,VAN,C,24,1995-03-10,St. Clair,-,USA,-,70,192,2013,CHI,4,30,121
528,Will Butcher,N.J,D,24,1995-01-06,Sun Prairie,-,USA,-,70,190,2013,COL,5,2,123
529,Saku Maenalanen,CAR,R,25,1994-05-29,Kemi,-,FIN,-,75,207,2013,NSH,5,4,125
530,Connor Clifton,BOS,D,24,1995-04-28,Long Branch,-,USA,-,71,175,2013,PHX,5,12,133
531,Luke Johnson,CHI,C,25,1994-09-19,Grand Forks,-,USA,-,71,179,2013,CHI,5,13,134
532,Jonny Brodzinski,L.A,L,26,1993-06-19,Ham Lake,-,USA,-,73,215,2013,L.A,5,27,148
533,Josh Brown,FLA,D,25,1994-01-21,London,-,CAN,-,77,217,2013,FLA,6,1,152
534,Tyrell Goulbourne,PHI,L,25,1994-01-26,Edmonton,-,CAN,-,71,195,2013,PHI,3,11,72
535,John Hayden,CHI,R,24,1995-02-14,Chicago,-,USA,-,75,215,2013,CHI,3,13,74
536,Pavel Buchnevich,NYR,R,24,1995-04-17,Cherepovets,-,RUS,-,74,197,2013,NYR,3,14,75
537,Jake Guentzel,PIT,"C, L",25,1994-10-06,Omaha,-,USA,-,71,180,2013,PIT,3,16,77
538,Mattias Janmark,DAL,C,26,1992-12-08,Stockholm,-,SWE,-,73,195,2013,DET,3,18,79
539,Anthony Duclair,"CBJ, OTT",L,24,1995-08-26,Pointe-Claire,-,CAN,-,71,198,2013,NYR,3,19,80
540,Sven Andrighetto,COL,R,26,1993-03-21,Zurich,-,CHE,-,70,188,2013,MTL,3,25,86
541,Oliver Bjorkstrand,CBJ,R,24,1995-04-10,Herning,-,DNK,-,72,177,2013,CBJ,3,28,89
542,Peter Cehlarik,BOS,L,24,1995-08-02,Zilina,-,SVK,-,74,202,2013,BOS,3,29,90
543,Miles Wood,N.J,L,24,1995-09-13,Buffalo,-,USA,-,74,195,2013,N.J,4,9,100
544,Nick Paul,OTT,L,24,1995-03-20,Mississauga,-,CAN,-,76,219,2013,DAL,4,10,101
545,Andrew Copp,WPG,C,25,1994-07-08,Ann Arbor,-,USA,-,73,206,2013,WPG,4,13,104
546,Ben Harpur,OTT,D,24,1995-01-12,Hamilton,-,CAN,-,78,231,2013,OTT,4,17,108
547,Ryan Graves,COL,D,24,1995-05-21,Yarmouth,-,CAN,-,77,220,2013,NYR,4,19,110
548,Andre Burakovsky,WSH,L,24,1995-02-09,Klagenfurt,-,AUT,-,75,201,2013,WSH,1,23,23
549,Shea Theodore,VGK,D,24,1995-08-03,Langley,-,CAN,-,74,195,2013,ANA,1,26,26
550,Marko Dano,COL,C,25,1994-11-30,Eisenstadt,-,AUT,-,71,201,2013,CBJ,1,27,27
551,Jason Dickinson,DAL,C,24,1995-07-04,Georgetown,-,CAN,-,74,200,2013,DAL,1,29,29
552,Ryan Hartman,"NSH, PHI",R,25,1994-09-20,Hilton Head Isl.,-,USA,-,72,189,2013,CHI,1,30,30
553,Ian McCoshen,FLA,D,24,1995-08-05,Anaheim,-,USA,-,75,210,2013,FLA,2,1,31
554,Adam Erne,T.B,L,24,1995-04-20,New Haven,-,USA,-,73,212,2013,T.B,2,3,33
555,Jacob de la Rose,DET,"C, L",24,1995-05-20,Arvika,-,SWE,-,75,215,2013,MTL,2,4,34
556,J.T. Compher,COL,L,24,1995-04-08,Northbrook,-,USA,-,72,190,2013,BUF,2,5,35
557,Valentin Zykov,"CAR, EDM, VGK",L,24,1995-05-15,St. Petersburg,-,RUS,-,73,220,2013,L.A,2,7,37
558,Laurent Dauphin,ARI,C,24,1995-03-27,Repentigny,-,CAN,-,73,180,2013,PHX,2,9,39
559,Remi Elie,BUF,L,24,1995-04-16,Cornwall,-,CAN,-,73,215,2013,DAL,2,10,40
560,Robert Hagg,PHI,D,24,1995-02-08,Uppsala,-,SWE,-,74,204,2013,PHI,2,11,41
561,Steven Santini,N.J,D,24,1995-03-07,Bronxville,-,USA,-,74,205,2013,N.J,2,12,42
562,Nic Petan,"TOR, WPG","C, L",24,1995-03-22,Delta,-,CAN,-,69,175,2013,WPG,2,13,43
563,Dillon Heatherington,DAL,D,24,1995-05-09,Calgary,-,CAN,-,76,225,2013,CBJ,2,20,50
564,Carl Dahlstrom,CHI,D,24,1995-01-28,Stockholm,-,SWE,-,76,231,2013,CHI,2,21,51
565,Justin Bailey,PHI,R,24,1995-07-01,Buffalo,-,USA,-,76,214,2013,BUF,2,22,52
566,Madison Bowey,"DET, WSH",D,24,1995-04-22,Winnipeg,-,CAN,-,74,202,2013,WSH,2,23,53
567,Artturi Lehkonen,MTL,L,24,1995-07-04,Piikkio,-,FIN,-,72,176,2013,MTL,2,25,55
568,William Carrier,VGK,L,24,1994-12-20,LaSalle,-,CAN,-,74,218,2013,STL,2,27,57
569,Tyler Bertuzzi,DET,L,24,1995-02-24,Sudbury,-,CAN,-,72,199,2013,DET,2,28,58
570,Zach Sanford,STL,L,25,1994-11-09,Salem,-,USA,-,76,207,2013,WSH,2,31,61
571,Brett Pesce,CAR,D,25,1994-11-15,Tarrytown,-,USA,-,75,206,2013,CAR,3,5,66
572,Nathan MacKinnon,COL,C,24,1995-09-01,Halifax,-,CAN,-,72,200,2013,COL,1,1,1
573,Aleksander Barkov,FLA,C,24,1995-09-02,Tampere,-,FIN,-,75,210,2013,FLA,1,2,2
574,Jonathan Drouin,MTL,"C, L",24,1995-03-28,Ste-Agathe,-,CAN,-,72,197,2013,T.B,1,3,3
575,Seth Jones,CBJ,D,25,1994-10-03,Arlington,-,USA,-,76,209,2013,NSH,1,4,4
576,Elias Lindholm,CGY,C,24,1994-12-02,Boden,-,SWE,-,73,195,2013,CAR,1,5,5
577,Sean Monahan,CGY,C,25,1994-10-12,Brampton,-,CAN,-,75,200,2013,CGY,1,6,6
578,Darnell Nurse,EDM,D,24,1995-02-04,Hamilton,-,CAN,-,76,221,2013,EDM,1,7,7
579,Rasmus Ristolainen,BUF,D,25,1994-10-27,Turku,-,FIN,-,76,220,2013,BUF,1,8,8
580,Bo Horvat,VAN,C,24,1995-04-05,London,-,CAN,-,72,215,2013,VAN,1,9,9
581,Valeri Nichushkin,DAL,R,24,1995-03-04,Chelyabinsk,-,RUS,-,76,210,2013,DAL,1,10,10
582,Samuel Morin,PHI,D,24,1995-07-12,Lac-Beauport,-,CAN,-,78,202,2013,PHI,1,11,11
583,Max Domi,MTL,"C, L",24,1995-03-02,Winnipeg,-,CAN,-,70,192,2013,PHX,1,12,12
584,Josh Morrissey,WPG,D,24,1995-03-28,Calgary,-,CAN,-,72,195,2013,WPG,1,13,13
585,Alexander Wennberg,CBJ,C,25,1994-09-22,Stockholm,-,SWE,-,74,197,2013,CBJ,1,14,14
586,Ryan Pulock,NYI,D,25,1994-10-06,Dauphin,-,CAN,-,74,217,2013,NYI,1,15,15
587,Nikita Zadorov,COL,D,24,1995-04-16,Moscow,-,RUS,-,77,235,2013,BUF,1,16,16
588,Curtis Lazar,CGY,C,24,1995-02-02,Salmon Arm,-,CAN,-,72,211,2013,OTT,1,17,17
589,Mirco Mueller,N.J,D,24,1995-03-21,Winterthur,-,CHE,-,75,210,2013,S.J,1,18,18
590,Kerby Rychel,CGY,L,25,1994-10-07,Torrance,-,USA,-,73,213,2013,CBJ,1,19,19
591,Anthony Mantha,DET,R,25,1994-09-16,Longueuil,-,CAN,-,77,234,2013,DET,1,20,20
592,Frederik Gauthier,TOR,C,24,1995-04-26,Laval,-,CAN,-,77,239,2013,TOR,1,21,21
593,Jean-Sebastien Dea,"N.J, PIT",C,25,1994-02-08,Laval,-,CAN,-,71,168,-,-,-,-,-
594,Ross Johnston,NYI,L,25,1994-02-18,Charlottetown,-,CAN,-,77,235,-,-,-,-,-
595,Colby Cave,"BOS, EDM",C,24,1994-12-26,Battleford,-,CAN,-,73,200,-,-,-,-,-
596,Dakota Mermis,ARI,D,25,1994-01-05,Alton,-,USA,-,72,195,-,-,-,-,-
597,Nathan Walker,WSH,L,25,1994-02-07,Cardiff,-,GBR,-,69,186,2014,WSH,3,29,89
598,Josh Currie,EDM,R,27,1992-10-29,Charlottetown,-,CAN,-,70,172,-,-,-,-,-
599,Joel Hanley,DAL,D,28,1991-06-08,Keswick,-,CAN,-,71,190,-,-,-,-,-
600,Conor Sheary,BUF,L,27,1992-06-08,Winchester,-,USA,-,68,179,-,-,-,-,-
601,Trevor van Riemsdyk,CAR,D,28,1991-07-24,Middletown,-,USA,-,74,192,-,-,-,-,-
602,Ryan Carpenter,VGK,C,28,1991-01-18,Oviedo,-,USA,-,72,200,-,-,-,-,-
603,Christian Folin,"MTL, PHI",D,28,1991-02-09,Gothenburg,-,SWE,-,75,204,-,-,-,-,-
604,Jordan Oesterle,ARI,D,27,1992-06-25,Dearborn Heights,-,USA,-,72,182,-,-,-,-,-
605,Jake Chelios,DET,D,28,1991-03-08,Bloomfield Hills,-,USA,-,74,185,-,-,-,-,-
606,Daniel Carr,VGK,L,28,1991-11-01,Sherwood Park,-,CAN,-,72,193,-,-,-,-,-
607,Garnet Hathaway,CGY,R,28,1991-11-23,Kennebunkport,-,USA,-,74,210,-,-,-,-,-
608,Frederick Gaudreau,NSH,C,26,1993-05-01,Bromont,-,CAN,-,72,179,-,-,-,-,-
609,Melker Karlsson,S.J,C,29,1990-07-18,Lycksele,-,SWE,-,72,180,-,-,-,-,-
610,Pierre-Edouard Bellemare,VGK,"C, L",34,1985-03-06,Le Blanc-Mesnil,-,FRA,-,72,198,-,-,-,-,-
611,Tomas Nosek,VGK,L,27,1992-09-01,Pardubice,-,CZE,-,75,205,-,-,-,-,-
612,Aaron Ekblad,FLA,D,23,1996-02-07,Windsor,-,CAN,-,76,215,2014,FLA,1,1,1
613,Sam Reinhart,BUF,C,24,1995-11-06,West Vancouver,-,CAN,-,73,194,2014,BUF,1,2,2
614,Leon Draisaitl,EDM,C,24,1995-10-27,Cologne,-,DEU,-,74,208,2014,EDM,1,3,3
615,Sam Bennett,CGY,C,23,1996-06-20,Holland Landing,-,CAN,-,73,195,2014,CGY,1,4,4
616,Michael Dal Colle,NYI,L,23,1996-06-20,Richmond Hill,-,CAN,-,75,204,2014,NYI,1,5,5
617,Jake Virtanen,VAN,R,23,1996-08-17,New Westminster,-,CAN,-,73,226,2014,VAN,1,6,6
618,Haydn Fleury,CAR,D,23,1996-07-08,Carlyle,-,CAN,-,75,208,2014,CAR,1,7,7
619,William Nylander,TOR,R,23,1996-05-01,Calgary,-,CAN,-,72,196,2014,TOR,1,8,8
620,Nikolaj Ehlers,WPG,L,23,1996-02-14,Aalborg,-,DNK,-,72,172,2014,WPG,1,9,9
621,Nick Ritchie,ANA,L,23,1995-12-05,Orangeville,-,CAN,-,74,230,2014,ANA,1,10,10
622,Kevin Fiala,"MIN, NSH",L,23,1996-07-22,St. Gallen,-,CHE,-,70,193,2014,NSH,1,11,11
623,Brendan Perlini,"ARI, CHI",L,23,1996-04-27,Guildford,-,GBR,-,75,211,2014,ARI,1,12,12
624,Jakub Vrana,WSH,L,23,1996-02-28,Prague,-,CZE,-,72,195,2014,WSH,1,13,13
625,Julius Honka,DAL,D,23,1995-12-03,Jyväskylä,-,FIN,-,71,180,2014,DAL,1,14,14
626,Dylan Larkin,DET,C,23,1996-07-30,Waterford,-,USA,-,73,198,2014,DET,1,15,15
627,Sonny Milano,CBJ,L,23,1996-05-12,Massapequa,-,USA,-,72,194,2014,CBJ,1,16,16
628,Travis Sanheim,PHI,D,23,1996-03-29,Elkhorn,-,CAN,-,75,181,2014,PHI,1,17,17
629,Alex Tuch,VGK,R,23,1996-05-10,Syracuse,-,USA,-,76,220,2014,MIN,1,18,18
630,Tony DeAngelo,NYR,D,24,1995-10-24,Sewell,-,USA,-,71,180,2014,T.B,1,19,19
631,Nick Schmaltz,"ARI, CHI",C,23,1996-02-23,Madison,-,USA,-,72,177,2014,CHI,1,20,20
632,Robby Fabbri,STL,C,23,1996-01-22,Mississauga,-,CAN,-,70,190,2014,STL,1,21,21
633,Kasperi Kapanen,TOR,R,23,1996-07-23,Kuopio,-,FIN,-,73,194,2014,PIT,1,22,22
634,Jared McCann,"FLA, PIT",C,23,1996-05-31,Stratford,-,CAN,-,73,185,2014,VAN,1,24,24
635,David Pastrnak,BOS,R,23,1996-05-25,Havirov,-,CZE,-,72,194,2014,BOS,1,25,25
636,Nikita Scherbak,L.A,R,23,1995-12-30,Moscow,-,RUS,-,74,192,2014,MTL,1,26,26
637,Nikolay Goldobin,VAN,R,24,1995-10-07,Moscow,-,RUS,-,71,196,2014,S.J,1,27,27
638,Joshua Ho-Sang,NYI,R,23,1996-01-22,Toronto,-,CAN,-,72,173,2014,NYI,1,28,28
639,Adrian Kempe,L.A,C,23,1996-09-13,Kramfors,-,SWE,-,74,201,2014,L.A,1,29,29
640,John Quenneville,N.J,C,23,1996-04-16,Edmonton,-,CAN,-,73,195,2014,N.J,1,30,30
641,Brendan Lemieux,"NYR, WPG",L,23,1996-03-15,Denver,-,USA,-,73,213,2014,BUF,2,1,31
642,Jayce Hawryluk,FLA,C,23,1996-01-01,Yorkton,-,CAN,-,71,196,2014,FLA,2,2,32
643,Ivan Barbashev,STL,C,23,1995-12-14,Moscow,-,RUS,-,72,187,2014,STL,2,3,33
644,Marcus Pettersson,"ANA, PIT",D,23,1996-05-08,Skellefteå,-,SWE,-,76,177,2014,ANA,2,8,38
645,Andreas Englund,OTT,D,23,1996-01-21,Stockholm,-,SWE,-,75,189,2014,OTT,2,10,40
646,Josh Jacobs,N.J,D,23,1996-02-15,Shelby Township,-,USA,-,74,200,2014,N.J,2,11,41
647,Vladislav Kamenev,COL,C,23,1996-08-12,Orsk,-,RUS,-,74,194,2014,NSH,2,12,42
648,Nicolas Aube-Kubel,PHI,R,23,1996-05-10,Slave Lake,-,CAN,-,71,187,2014,PHI,2,18,48
649,Brandon Montour,"ANA, BUF",D,25,1994-04-11,Brantford,-,CAN,-,72,189,2014,ANA,2,25,55
650,Ryan Donato,"BOS, MIN",C,23,1996-04-09,Boston,-,USA,-,72,192,2014,BOS,2,26,56
651,Christian Dvorak,ARI,C,23,1996-02-02,Palos,-,USA,-,72,195,2014,ARI,2,28,58
652,Dominic Turgeon,DET,C,23,1996-02-25,Pointe-Claire,-,CAN,-,74,200,2014,DET,3,3,63
653,Juho Lammikko,FLA,R,23,1996-01-29,Noormarkku,-,FIN,-,74,191,2014,FLA,3,5,65
654,Warren Foegele,CAR,L,23,1996-04-01,Markham,-,CAN,-,74,198,2014,CAR,3,7,67
655,Brayden Point,T.B,C,23,1996-03-13,Calgary,-,CAN,-,70,166,2014,T.B,3,19,79
656,Louie Belpedio,MIN,D,23,1996-05-14,Skokie,-,USA,-,71,196,2014,MIN,3,20,80
657,Mark Friedman,PHI,D,23,1995-12-25,Toronto,-,CAN,-,71,185,2014,PHI,3,26,86
658,Michael Amadio,L.A,C,23,1996-05-13,Sault Ste. Marie,-,CAN,-,73,204,2014,L.A,3,30,90
659,Lucas Wallmark,CAR,C,24,1995-09-05,Umea,-,SWE,-,72,178,2014,CAR,4,7,97
660,Chase De Leo,ANA,C,24,1995-10-25,La Mirada,-,USA,-,69,186,2014,WPG,4,9,99
661,Nelson Nogier,WPG,D,23,1996-05-27,Saskatoon,-,CAN,-,74,191,2014,WPG,4,11,101
662,Christoffer Ehn,DET,C,23,1996-04-05,Skara,-,SWE,-,75,195,2014,DET,4,16,106
663,Devon Toews,NYI,D,25,1994-02-21,Abbotsford,-,CAN,-,73,191,2014,NYI,4,18,108
664,Viktor Arvidsson,NSH,"L, R",26,1993-04-08,Skellefteå,-,SWE,-,69,180,2014,NSH,4,22,112
665,Danton Heinen,BOS,C,24,1995-07-05,Langley,-,CAN,-,73,188,2014,BOS,4,26,116
666,Michael Bunting,ARI,L,24,1995-09-17,Scarborough,-,CAN,-,71,197,2014,ARI,4,27,117
667,Gustav Forsling,CHI,D,23,1996-06-12,Linkoping,-,SWE,-,72,186,2014,VAN,5,6,126
668,Clark Bishop,CAR,C,23,1996-03-29,St. John's,-,CAN,-,72,199,2014,CAR,5,7,127
669,Oskar Lindblom,PHI,L,23,1996-08-15,Gävle,-,SWE,-,73,191,2014,PHI,5,18,138
670,Anton Lindholm,COL,D,25,1994-11-29,Skellefteå,-,SWE,-,71,191,2014,COL,5,24,144
671,Anders Bjork,BOS,L,23,1996-08-05,Mequon,-,USA,-,72,190,2014,BOS,5,26,146
672,Rourke Chartier,S.J,C,23,1996-04-03,Saskatoon,-,CAN,-,71,190,2014,S.J,5,29,149
673,Kevin Labanc,S.J,R,23,1995-12-12,Brooklyn,-,USA,-,71,185,2014,S.J,6,21,171
674,Sammy Blais,STL,L,23,1996-06-17,Montmagny,-,CAN,-,74,205,2014,STL,6,26,176
675,Dylan Sikura,CHI,R,24,1995-06-01,Aurora,-,CAN,-,71,166,2014,CHI,6,28,178
676,Victor Olofsson,BUF,L,24,1995-07-18,Ornskoldsvik,-,SWE,-,71,183,2014,BUF,7,1,181
677,Ondrej Kase,ANA,R,24,1995-11-08,Kadan,-,CZE,-,72,190,2014,ANA,7,25,205
678,Jacob Middleton,S.J,D,23,1996-01-02,Wainwright,-,CAN,-,75,210,2014,L.A,7,30,210
679,Joe Hicketts,DET,D,23,1996-05-04,Kamloops,-,CAN,-,68,180,-,-,-,-,-
680,Dryden Hunt,FLA,L,24,1995-11-24,Cranbrook,-,CAN,-,72,193,-,-,-,-,-
681,Andrew Mangiapane,CGY,L,23,1996-04-04,Toronto,-,CAN,-,70,184,2015,CGY,6,15,166
682,Jack Rodewald,OTT,R,25,1994-02-14,Calgary,-,CAN,-,74,189,-,-,-,-,-
683,Danick Martel,T.B,L,24,1994-12-12,Drummondville,-,CAN,-,68,184,-,-,-,-,-
684,Frank Vatrano,FLA,C,25,1994-03-14,East Longmeadow,-,USA,-,69,197,-,-,-,-,-
685,Nikita Soshnikov,STL,R,26,1993-10-14,Nizhny Tagil,-,RUS,-,71,185,-,-,-,-,-
686,Noah Hanifin,CGY,D,22,1997-01-25,Boston,-,USA,-,75,215,2015,CAR,1,5,5
687,Rasmus Andersson,CGY,D,23,1996-10-27,Malmö,-,SWE,-,73,214,2015,CGY,2,23,53
688,Kyle Connor,WPG,L,22,1996-12-09,Shelby Twp.,-,USA,-,73,182,2015,WPG,1,17,17
689,Jonas Siegenthaler,WSH,D,22,1997-05-06,Zurich,-,CHE,-,75,210,2015,WSH,2,27,57
690,Colin White,OTT,C,22,1997-01-30,Boston,-,USA,-,72,191,2015,OTT,1,21,21
691,Pavel Zacha,N.J,C,22,1997-04-06,Brno,-,CZE,-,75,210,2015,N.J,1,6,6
692,Connor McDavid,EDM,C,22,1997-01-13,Richmond Hill,-,CAN,-,73,193,2015,EDM,1,1,1
693,Jack Eichel,BUF,C,23,1996-10-28,North Chelmsford,-,USA,-,74,203,2015,BUF,1,2,2
694,Vince Dunn,STL,D,23,1996-10-29,Mississauga,-,CAN,-,72,203,2015,STL,2,26,56
695,Travis Dermott,TOR,D,22,1996-12-22,Newmarket,-,CAN,-,72,205,2015,TOR,2,4,34
696,Anthony Richard,NSH,C,22,1996-12-20,Trois-Rivieres,-,CAN,-,70,163,2015,NSH,4,9,100
697,Jordan Greenway,MIN,L,22,1997-02-16,Canton,-,USA,-,78,225,2015,MIN,2,20,50
698,Timo Meier,S.J,R,23,1996-10-08,Herisau,-,CHE,-,72,210,2015,S.J,1,9,9
699,Jakub Zboril,BOS,D,22,1997-02-21,Brno,-,CZE,-,72,200,2015,BOS,1,13,13
700,Erik Cernak,T.B,D,22,1997-05-28,Kosice,-,SVK,-,75,233,2015,L.A,2,13,43
701,Jakob Forsbacka Karlsson,BOS,C,23,1996-10-31,Stockholm,-,SWE,-,73,184,2015,BOS,2,15,45
702,Mikko Rantanen,COL,R,23,1996-10-29,Nousiainen,-,FIN,-,76,215,2015,COL,1,10,10
703,A.J. Greer,COL,L,22,1996-12-14,Joliette,-,CAN,-,75,210,2015,COL,2,9,39
704,Brendan Guhle,"ANA, BUF",D,22,1997-07-29,Edmonton,-,CAN,-,74,197,2015,BUF,2,21,51
705,Sebastian Aho,CAR,"C, R",22,1997-07-26,Rauma,-,FIN,-,71,176,2015,CAR,2,5,35
706,Oliver Kylington,CGY,D,22,1997-05-19,Stockholm,-,SWE,-,72,183,2015,CGY,2,30,60
707,Christian Fischer,ARI,R,22,1997-04-15,Chicago,-,USA,-,74,214,2015,ARI,2,2,32
708,Travis Konecny,PHI,"C, R",22,1997-03-11,London,-,CAN,-,70,175,2015,PHI,1,24,24
709,Dylan Strome,"ARI, CHI",C,22,1997-03-07,Mississauga,-,CAN,-,75,200,2015,ARI,1,3,3
710,Cooper Marody,EDM,C,22,1996-12-20,Brighton,-,USA,-,72,184,2015,PHI,6,7,158
711,Brandon Carlo,BOS,D,23,1996-11-26,Colorado Springs,-,USA,-,77,212,2015,BOS,2,7,37
712,Brock Boeser,VAN,R,22,1997-02-25,Burnsville,-,USA,-,73,208,2015,VAN,1,23,23
713,Mathew Barzal,NYI,C,22,1997-05-26,Coquitlam,-,CAN,-,72,187,2015,NYI,1,16,16
714,Roope Hintz,DAL,L,23,1996-11-17,Tampere,-,FIN,-,75,220,2015,DAL,2,19,49
715,Caleb Jones,EDM,D,22,1997-06-06,Arlington,-,USA,-,73,194,2015,EDM,4,26,117
716,Noah Juulsen,MTL,D,22,1997-04-02,Surrey,-,CAN,-,74,193,2015,MTL,1,26,26
717,Austin Wagner,L.A,L,22,1997-06-23,Calgary,-,CAN,-,73,185,2015,L.A,4,8,99
718,Jack Roslovic,WPG,C,22,1997-01-29,Columbus,-,USA,-,73,187,2015,WPG,1,25,25
719,Zach Werenski,CBJ,D,22,1997-07-19,Grosse Pointe,-,USA,-,74,212,2015,CBJ,1,8,8
720,Nicolas Roy,CAR,C,22,1997-02-05,Amos,-,CAN,-,76,200,2015,CAR,4,5,96
721,Anthony Beauvillier,NYI,"C, L",22,1997-06-08,Sorel-Tracy,-,CAN,-,71,182,2015,NYI,1,28,28
722,Guillaume Brisebois,VAN,D,22,1997-07-21,Longueuil,-,CAN,-,74,175,2015,VAN,3,5,66
723,Daniel Sprong,"ANA, PIT",R,22,1997-03-17,Amsterdam,-,NLD,-,72,191,2015,PIT,2,16,46
724,Jeremy Lauzon,BOS,D,22,1997-04-28,Val D'or,-,CAN,-,73,204,2015,BOS,2,22,52
725,Thomas Chabot,OTT,D,22,1997-01-30,Sainte-Marie,-,CAN,-,74,190,2015,OTT,1,18,18
726,Mathieu Joseph,T.B,R,22,1997-02-09,Laval,-,CAN,-,73,190,2015,T.B,4,29,120
727,Lawson Crouse,ARI,L,22,1997-06-23,Mt. Brydges,-,CAN,-,76,220,2015,FLA,1,11,11
728,Kyle Capobianco,ARI,D,22,1997-08-13,Mississauga,-,CAN,-,73,196,2015,ARI,3,2,63
729,Mitchell Marner,TOR,"C, R",22,1997-05-05,Markham,-,CAN,-,72,175,2015,TOR,1,4,4
730,Zach Senyshyn,BOS,R,22,1997-03-30,Ottawa,-,CAN,-,73,192,2015,BOS,1,15,15
731,Filip Chlapik,OTT,C,22,1997-06-03,Prague,-,CZE,-,73,194,2015,OTT,2,18,48
732,Jacob Larsson,ANA,D,22,1997-04-29,Ljungby,-,SWE,-,74,190,2015,ANA,1,27,27
733,Joel Eriksson Ek,MIN,C,22,1997-01-29,Karlstad,-,SWE,-,73,210,2015,MIN,1,20,20
734,Denis Gurianov,DAL,R,22,1997-06-07,Togliatti,-,RUS,-,75,200,2015,DAL,1,12,12
735,Jake DeBrusk,BOS,L,23,1996-10-17,Edmonton,-,CAN,-,72,188,2015,BOS,1,14,14
